LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frame),(frame),(frame),(pixel),(pixel),(pixel),(pixel),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(quality),(pixel),(pixel),,(pixel/frame),,(rad/frame)
Track_1579,1579,1579,31,0,0,0,0,0,30.0,0.0,30.0,31.308050965657827,499.54245794870263,402.5264237973536,0.0,3.8895687123240457,6.9758659637337415,0.0,4.275878072681308,1.8619810478861594,15.163432890369046,116.68706136972135,37.088586364857285,0.2683078192059246,1.043601698855261,0.2683078192059246,0.6394995490740347
Track_1580,1580,1580,11,0,0,0,0,0,10.0,0.0,10.0,19.69192091927038,1065.6062023526092,421.28526695542155,0.0,3.806722776126935,6.508502704852735,1.3313740991924725,3.7193601233847646,1.7498514514568284,14.900315631519664,38.06722776126935,20.654555687200613,0.5172932750124106,1.969192091927038,0.5172932750124107,0.6426364558005404
Track_1581,1581,1581,31,0,0,0,0,0,30.0,0.0,30.0,30.56087877714617,738.2401129033753,409.9550022210774,0.0,2.887868761672387,5.983611786325217,0.0,3.221189101433604,1.6684964109377471,14.557710370709819,86.63606285017163,40.56638622058481,0.3527500878011751,1.0186959592382057,0.3527500878011752,0.48164607985389435
Track_1582,1582,1582,31,0,0,0,0,0,30.0,0.0,30.0,19.478025680390765,751.4907469662344,402.78325587569657,0.0,2.9598512547188736,6.540255830802461,0.0,2.9639750503582585,1.9839657702865716,14.777142832356114,88.7955376415662,35.266182281969236,0.21935815917930632,0.6492675226796921,0.2193581591793063,0.6894770422369625
Track_1583,1583,1583,31,0,0,0,0,0,30.0,0.0,30.0,21.297731716244492,776.6639334308705,411.2129095337493,0.0,2.990931140272237,8.156660272240657,0.0,2.7462817717439822,1.8303218268822439,14.001076206084221,89.72793420816714,38.65177719839203,0.23735898863818874,0.709924390541483,0.2373589886381888,0.7849395424790528
Track_1584,1584,1584,30,1,0,0,0,1,30.0,0.0,30.0,46.03751368344101,119.63873848576232,440.6438440639161,0.0,2.9056728682546877,7.2500877841709785,0.0,2.9515695595552915,1.5401064974972172,11.430460945765178,84.88427056807731,50.09767592539491,0.54235623838599,1.5345837894480339,0.5281337091362911,0.8917732171027382
Track_1585,1585,1585,31,0,0,0,0,0,30.0,0.0,30.0,36.84251385371918,425.4942770300513,418.199538317991,0.0,3.801094198080444,8.067904306288105,0.0,3.5981360390419512,1.8724300558777716,14.219665604252969,114.03282594241335,54.82665064139412,0.32308691422174063,1.2280837951239727,0.3230869142217407,0.4786500508986229
Track_1586,1586,1586,31,0,0,0,0,0,30.0,0.0,30.0,14.454339962272066,469.2114164690272,417.85374369937415,0.0,3.115850166055054,8.339353534614192,0.0,3.1595504617884953,2.179845576077747,16.696873972492835,93.47550498165162,41.69126455304221,0.1546323816609423,0.4818113320757355,0.1546323816609423,0.5661203183831631
Track_1587,1587,1587,31,0,0,0,0,0,30.0,0.0,30.0,11.574701902355285,530.5230257009537,409.2090264629143,0.0,3.4191986342404874,7.796000244989389,0.0,2.8206151770425927,2.0213855045196145,13.311105282075944,102.57595902721462,29.521384118419856,0.11284029915123074,0.3858233967451762,0.11284029915123074,0.5298316792696606
Track_1588,1588,1588,30,1,0,0,0,1,30.0,0.0,30.0,38.21966266552305,595.9770438133312,404.3046300592832,0.0,3.7497215586908643,10.331310706057362,0.0,3.6367046614524416,2.388879103070165,13.187226168314616,112.3786298634875,44.39872483512599,0.34009724724309753,1.2739887555174352,0.33975556200024126,0.9162108357194576
Track_1589,1589,1589,4,0,0,0,0,0,3.0,0.0,3.0,10.421766749497444,827.8045089042164,412.45785108864203,0.0,4.00261762861298,4.069921254267083,3.8788829928125503,4.059048638759308,0.10729514674249621,15.395862817764282,12.00785288583894,10.421766749497444,0.867912594248053,3.4739222498324813,0.8679125942480529,1.095650385149527
Track_1590,1590,1590,31,0,0,0,0,0,30.0,0.0,30.0,26.977949569243265,887.7926727548479,423.7456866946243,0.0,2.690778676904473,6.033310872830561,0.0,2.468463271784857,1.7605306993424221,13.141244119213473,80.72336030713417,28.58219554015679,0.3342025092438949,0.8992649856414422,0.33420250924389483,0.5583578233010201
Track_1591,1591,1591,31,0,0,0,0,0,30.0,0.0,30.0,37.92124287932142,66.17488674987622,429.87094354997697,0.0,3.7063032096657538,7.3484814854223695,0.0,4.190649111936129,1.8322052533202084,14.946943190789991,111.18909628997261,59.98957141832312,0.34105181303412824,1.264041429310714,0.34105181303412824,0.5539061280799243
Track_1592,1592,1592,31,0,0,0,0,0,30.0,0.0,30.0,27.416777986084124,584.7729642705443,417.81408238130103,0.0,3.6986009528905175,7.874195237465534,0.0,3.7321144698037534,1.9842104396975948,13.666621977283109,110.95802858671551,47.08285512178403,0.2470914302939103,0.9138925995361374,0.24709143029391029,0.8831809159093605
Track_1593,1593,1593,31,0,0,0,0,0,30.0,0.0,30.0,21.085254616328392,882.0488196741601,412.12234571064096,0.0,2.2230264573362373,6.650386109669266,0.0,1.9953667707359415,1.507680380384836,14.98399434551116,66.69079372008714,21.085254616328392,0.3161643975152983,0.7028418205442797,0.3161643975152984,0.9331012132017653
Track_1594,1594,1594,31,0,0,0,0,0,30.0,0.0,30.0,114.75499449238487,1044.670188238366,384.70794241076857,0.0,5.262169119116265,13.178937436936803,0.0,5.581418185711251,3.209785603954565,15.082145690917969,157.86507357348796,114.75499449238487,0.726918195993271,3.8251664830794954,0.7269181959932709,0.505123497858807
Track_1595,1595,1595,21,0,0,0,0,0,20.0,0.0,20.0,49.33294974863436,181.15674606414925,443.62166752019533,0.0,4.136718448092015,8.093477792823299,0.6982846430229533,4.555591271322265,2.2381045489758478,11.664893695286342,82.7343689618403,49.660800158057526,0.5962812113958139,2.466647487431718,0.5962812113958139,0.823629797119364
Track_1596,1596,1596,31,0,0,0,0,0,30.0,0.0,30.0,32.634321173393566,319.14844810845455,379.95358656329984,0.0,3.9019709744106974,9.003811173753952,0.0,3.660964561662536,2.3324987028328525,15.259173793177451,117.0591292323209,62.52772994833201,0.2787849302092962,1.0878107057797854,0.2787849302092961,0.48159728377200967
Track_1597,1597,1597,15,0,0,0,0,0,14.0,0.0,14.0,27.757620402197237,600.1893209791247,420.87472944469476,0.0,3.53953392928388,5.652554689579968,1.6709177782616031,3.160592623957201,1.1337389654355172,13.344858487447103,49.553475009974306,33.31951571261092,0.5601548710077362,1.982687171585517,0.5601548710077361,0.49549345165902453
Track_1598,1598,1598,31,0,0,0,0,0,30.0,0.0,30.0,57.671976105956084,641.201728572392,385.2933366836674,0.0,3.896502541898286,7.472399917765531,0.0,4.351249639565429,2.201304420911053,13.146921250127978,116.89507625694861,79.32187283167528,0.49336531488449137,1.9223992035318695,0.49336531488449153,0.7032821586347242
Track_1599,1599,1599,31,0,0,0,0,0,30.0,0.0,30.0,45.58780477335815,679.4862507737485,401.5221010255041,0.0,2.8229264979942092,6.739473120339334,0.0,2.484406698173998,1.7412635919065362,14.471241581824518,84.6877949398263,46.089278956754384,0.5383043070816746,1.5195934924452716,0.5383043070816748,0.48171508960621184
Track_1600,1600,1600,31,0,0,0,0,0,30.0,0.0,30.0,11.78728494646134,870.3921101250634,405.88637086917765,0.0,3.4489391117436226,7.5313626975676815,0.0,2.970868995547294,1.85184977238306,14.541308956761513,103.46817335230868,29.622372476757253,0.11392184248122063,0.39290949821537796,0.11392184248122063,0.47490975740500696
Track_1601,1601,1601,31,0,0,0,0,0,30.0,0.0,30.0,22.278427893581412,914.1839471082677,432.96863203721637,0.0,4.336819107366768,11.922011528166953,0.0,3.3120031451611807,3.1841587090276384,15.417614444609612,130.1045732210031,45.08689980665237,0.1712347793934806,0.7426142631193804,0.1712347793934807,0.7662097987963411
Track_1602,1602,1602,22,1,0,0,0,1,22.0,0.0,22.0,84.21033325770179,1076.108581920392,430.1706574965101,0.0,5.732337635185605,11.572076174337825,0.24403801434618538,5.358952626580551,3.5867279117531443,15.857348702170633,121.64534450979568,84.21033325770179,0.6922610445722452,3.827742420804627,0.6677454582070671,0.62187654879861
Track_1603,1603,1603,31,0,0,0,0,0,30.0,0.0,30.0,37.15952407842293,165.3896541160791,442.1441822015681,0.0,4.2775913242187,9.329187923890302,0.0,4.2749301803173525,2.787253862693587,14.361238602669008,128.327739726561,51.89084708451799,0.2895673543195099,1.2386508026140979,0.2895673543195099,0.8605615785392622
Track_1604,1604,1604,18,0,0,0,0,0,17.0,0.0,17.0,10.936607672382541,273.71856146851474,423.12679652231566,0.0,4.158134576052546,14.34794167016827,0.9273692679216264,3.3835797793773246,3.188937328227203,13.162509123484293,70.68828779289328,15.34160388652552,0.15471597932072229,0.643329863081326,0.15471597932072229,0.8188891378831743
Track_1605,1605,1605,31,0,0,0,0,0,30.0,0.0,30.0,81.60403635012823,453.6948001796823,435.18330580721664,0.0,4.417310820586004,10.546217602389142,0.0,4.142716799433783,2.504783128087049,14.624919737538983,132.51932461758014,83.84031325455551,0.6157897090527622,2.720134545004274,0.6157897090527623,0.6509413794786698
Track_1606,1606,1606,11,0,0,0,0,0,10.0,0.0,10.0,20.756891344831388,1076.7063672000775,426.5207482362687,0.0,3.79367205930032,7.624388831552178,1.3024801514528668,3.6695046536579192,1.7394938612584079,15.596657839688389,37.9367205930032,21.757822037750394,0.5471451148220664,2.075689134483139,0.5471451148220664,0.7764768847813323
Track_1607,1607,1607,31,0,0,0,0,0,30.0,0.0,30.0,9.26147988967288,492.07405004097023,418.85445803690357,0.0,4.159676866235646,8.625223987474254,0.0,3.9783476952421686,2.3186791713924673,13.478933365114274,124.79030598706936,39.61282832609473,0.0742163408961634,0.30871599632242935,0.07421634089616339,0.47509609457050755
Track_1608,1608,1608,10,0,0,0,0,0,9.0,0.0,9.0,15.999570841503408,635.5014253123634,410.5307786030286,0.0,2.387135772458935,5.234343475066232,0.7175451130665335,2.1171920759036915,1.4341290253943177,13.736481666564941,21.484221952130415,15.999570841503408,0.7447126024462273,1.7777300935003786,0.7447126024462274,1.1417149205426766
Track_1609,1609,1609,31,0,0,0,0,0,30.0,0.0,30.0,77.68801436208616,623.0101467873781,384.1985219781872,0.0,3.7480931163059665,10.695767368902033,0.0,3.5015523248365645,2.751881908960951,12.374642510567941,112.44279348917901,77.68801436208616,0.6909114577410647,2.5896004787362057,0.6909114577410648,0.985929606635696
Track_1610,1610,1610,11,0,0,0,0,0,10.0,0.0,10.0,24.21778228334527,84.38576072683121,423.1298894137313,0.0,2.8144734485067877,5.308024680238474,0.9335201935408749,2.810701222060702,1.3080524250363441,13.270266966386275,28.144734485067872,24.21778228334527,0.8604729348643868,2.421778228334527,0.8604729348643867,0.6760489006728583
Track_1611,1611,1611,31,0,0,0,0,0,30.0,0.0,30.0,48.31882458909221,211.51947087899282,444.24145029448204,0.0,3.1454638406990307,8.744038130176705,0.0,3.0066634570764763,2.102500985436432,14.483254494205598,94.36391522097091,48.31882458909221,0.5120476876774831,1.6106274863030736,0.5120476876774831,0.7029435264349935
Track_1612,1612,1612,31,0,0,0,0,0,30.0,0.0,30.0,52.87216826028301,658.686650799555,389.27283912187715,0.0,3.286608682773354,6.6402130910718435,0.0,2.9921837763800094,1.8225875355346213,14.369717782543551,98.59826048320062,64.85099709307951,0.5362383474228887,1.7624056086761004,0.5362383474228887,0.6052897427550228
Track_1613,1613,1613,31,0,0,0,0,0,30.0,0.0,30.0,66.01108731522694,943.9083792325749,445.7267454733407,0.0,4.678581255804927,12.11784070501489,0.0,4.42471141302132,2.7413387467874353,15.722168307150564,140.35743767414783,66.01108731522694,0.4703070133588325,2.2003695771742313,0.47030701335883257,0.7373521334758671
Track_1614,1614,1614,31,0,0,0,0,0,30.0,0.0,30.0,92.1968326044544,1029.3624871965426,415.93474455340754,0.0,5.690668780179067,13.922684534231752,0.0,5.3469107596231,3.3788665117729626,15.576609796093356,170.72006340537203,92.1968326044544,0.5400468507648952,3.0732277534818135,0.5400468507648953,0.6266801086265041
Track_1615,1615,1615,22,0,0,0,0,0,21.0,0.0,21.0,98.15517272118267,1075.804502044984,411.1856255929196,0.0,5.579683121035428,12.642527448571755,0.16805863482814257,5.118534637446072,4.053789303959387,14.55420429056341,117.173345541744,98.45032011797835,0.8376919876049289,4.674055843865841,0.837691987604929,0.6993850752460151
Track_1616,1616,1616,22,0,0,0,0,0,21.0,0.0,21.0,29.215706781644144,1118.9982531453086,414.06378079611744,0.0,5.8426825872535115,10.890158395100977,0.9459868493895429,6.159721042708584,2.813961243299421,15.779139085249467,122.69633433232372,32.425527769657485,0.23811393340010661,1.391224132459245,0.23811393340010656,0.8258805798445634
Track_1617,1617,1617,31,0,0,0,0,0,30.0,0.0,30.0,24.072615448590028,154.98687000787507,435.69984114286285,0.0,3.997191050892587,9.26351453870792,0.0,3.8045019783607694,2.181637238827605,14.211648971803728,119.91573152677759,36.7094648774417,0.20074610013294653,0.8024205149530009,0.2007461001329465,0.8897232321553191
Track_1618,1618,1618,30,1,0,0,0,1,30.0,0.0,30.0,12.12815399561884,292.19097799845036,408.742438522725,0.0,3.363529308556766,7.582734738007164,0.0,3.2243010288850527,1.7442892888410757,13.272226317723591,99.50716427509035,27.084023093849236,0.1218822190740982,0.40427179985396133,0.1201927388667315,0.5784196580516322
Track_1619,1619,1619,31,0,0,0,0,0,30.0,0.0,30.0,19.173944269155328,306.11756714654035,399.81996409775434,0.0,3.3187219803434305,8.079203899081461,0.0,3.141762599495488,1.7083966256127245,15.08585936023343,99.5616594103029,39.66476565900654,0.19258361484452277,0.6391314756385109,0.19258361484452272,0.5837942743527955
Track_1620,1620,1620,16,0,0,0,0,0,15.0,0.0,15.0,50.49414366318931,563.0632077580196,424.98615275036803,0.0,4.445413218073602,9.98144812648964,1.5697449154732244,4.303349997597413,2.146800181304485,13.056451380252838,66.68119827110404,50.49414366318931,0.7572470947192126,3.366276244212621,0.7572470947192126,0.6539967727428792
Track_1621,1621,1621,30,1,0,0,0,1,30.0,0.0,30.0,14.501089508701483,723.7064683478368,413.82849675287565,0.0,2.6254887531437063,5.766675054455103,0.0,2.1763841943876887,1.566297388898999,15.034920374552408,76.45264803247689,20.675245015983293,0.18967413009084338,0.4833696502900494,0.18410654005326532,0.7905689056518517
Track_1622,1622,1622,31,0,0,0,0,0,30.0,0.0,30.0,23.374969902368903,786.8596854730396,419.26259451096905,0.0,3.2057418224703884,6.6509244250150745,0.0,3.4881420081275545,1.6995613768719524,14.29929994767712,96.17225467411164,43.21622929249975,0.24305315479580983,0.7791656634122968,0.2430531547958098,0.7076810333093311
Track_1623,1623,1623,31,0,0,0,0,0,30.0,0.0,30.0,27.402553010476066,80.00706834785846,440.59743666619664,0.0,2.8346244792394857,6.336774858456644,0.0,2.8250685160936504,1.7405021628155457,13.780282728133663,85.03873437718455,46.80577666117686,0.32223613405314305,0.9134184336825355,0.322236134053143,0.5771767435911576
Track_1624,1624,1624,31,0,0,0,0,0,30.0,0.0,30.0,43.92417308883848,238.3697008953408,448.3770382982637,0.0,3.4071954260513,7.594471206229828,0.0,3.0476152429249903,2.14382901278225,12.822003949073054,102.21586278153903,46.732358646798296,0.4297197312976311,1.4641391029612827,0.4297197312976312,0.8574057522405106
Track_1625,1625,1625,31,0,0,0,0,0,30.0,0.0,30.0,29.693914911073033,371.8795409874904,408.0018236308192,0.0,3.836057306834154,10.17205588867344,0.0,3.4801985259647488,2.2951284413420834,14.746431196889569,115.08171920502461,35.078020064782095,0.2580246030055533,0.9897971637024344,0.2580246030055533,0.7792155151337691
Track_1626,1626,1626,31,0,0,0,0,0,30.0,0.0,30.0,26.34619448374792,515.1686500371865,407.4279472742749,0.0,3.798364298066437,7.0631639237494745,0.0,4.022069417304848,1.8541743584079253,15.527489908279911,113.95092894199311,41.584805048946734,0.2312064914991565,0.8782064827915973,0.2312064914991565,0.5315097520956504
Track_1627,1627,1627,31,0,0,0,0,0,30.0,0.0,30.0,36.85363171977887,718.4566850548035,422.5533376065706,0.0,2.303408515976101,6.32345673139708,0.0,2.1053178500905934,1.4384971242591738,12.970700910014491,69.10225547928303,39.98072990343925,0.5333202435169088,1.2284543906592955,0.5333202435169087,0.8332859046555016
Track_1628,1628,1628,6,0,0,0,0,0,5.0,0.0,5.0,15.18969877063985,21.178912850538413,419.978886931068,0.0,3.583516099207791,5.030622942070136,2.110289392099461,3.6676918943065933,1.0872857977099186,14.658414363861084,17.917580496038955,15.18969877063985,0.8477539014822811,3.03793975412797,0.8477539014822811,0.7429983622600647
Track_1629,1629,1629,31,0,0,0,0,0,30.0,0.0,30.0,57.99881111198368,339.04753807158534,381.5827284185495,0.0,3.781381189524688,8.984370550630436,0.0,3.3839548837746367,2.428594326733856,13.351582096469018,113.44143568574063,62.480577287386716,0.5112665470195034,1.9332937037327893,0.5112665470195034,0.7123865612505993
Track_1630,1630,1630,31,0,0,0,0,0,30.0,0.0,30.0,29.284228489717293,356.5588656747716,398.32778608489195,0.0,3.5015625595995314,10.845545147237129,0.0,3.039127251897138,2.500475276525468,14.034647664716166,105.04687678798594,40.993764905214995,0.2787729572276678,0.9761409496572431,0.27877295722766776,0.8692091088954995
Track_1631,1631,1631,31,0,0,0,0,0,30.0,0.0,30.0,28.935869736187364,706.202477267666,417.4325118879319,0.0,2.8588346798736683,10.099625312796105,0.0,2.679359954323438,2.16969132948138,12.943880419577322,85.76504039621005,28.935869736187364,0.3373853682399249,0.9645289912062455,0.33738536823992493,0.998126245434354
Track_1632,1632,1632,20,0,0,0,0,0,19.0,0.0,19.0,40.92197981906916,887.444799992506,441.45699266022723,0.0,3.172886639483703,6.991366045844082,0.8031843087623572,3.188510648564883,1.505125493994949,13.980298686027528,60.28484615019036,41.299843601051414,0.6788103882212518,2.1537884115299555,0.6788103882212518,0.5745628948219973
Track_1633,1633,1633,10,0,0,0,0,0,9.0,0.0,9.0,20.634590962440917,1100.2626041179801,420.72388900056023,0.0,3.1922981614968196,7.374728645222204,1.3716995299914223,2.3380134073561254,2.011870364606502,14.637414646148681,28.730683453471382,21.271432555762694,0.7182074521776733,2.292732329160102,0.7182074521776735,0.6946626477267137
Track_1634,1634,1634,31,0,0,0,0,0,30.0,0.0,30.0,57.29307432444533,227.2821762764978,458.3502195411649,0.0,3.536860649506991,8.51661068410872,0.0,3.279010672871831,2.214083774530807,14.330205917358398,106.10581948520976,57.29307432444533,0.5399616590533142,1.9097691441481777,0.5399616590533143,0.7231096770212372
Track_1635,1635,1635,30,1,0,0,0,1,30.0,0.0,30.0,40.10639708489263,403.1937219282155,418.8875288455903,0.0,3.5967182754641165,7.658535377984534,0.0,3.591695671554101,1.967291444706006,15.061215782165528,106.10732717337672,46.71836317543931,0.3779795246313177,1.3368799028297542,0.37169436148213325,0.5992360141776691
Track_1636,1636,1636,31,0,0,0,0,0,30.0,0.0,30.0,8.914025287032059,539.7459390898576,413.171228905154,0.0,3.4601661802844172,8.789702614207398,0.0,3.046950161092179,1.8826523281591732,14.546115475316201,103.80498540853254,32.25986522109917,0.08587280516393528,0.29713417623440197,0.08587280516393529,0.7027815118610866
Track_1637,1637,1637,31,0,0,0,0,0,30.0,0.0,30.0,48.50062090705477,933.6418238104894,447.8717003661226,0.0,4.556946786259382,11.534050404250115,0.0,3.8871540051626705,2.8549087758426848,16.036673915001654,136.7084035877815,52.23222083985026,0.35477424674857055,1.6166873635684922,0.35477424674857067,0.5833137802958814
Track_1638,1638,1638,11,1,0,0,0,1,11.0,0.0,11.0,32.75187706605778,1061.2553728196644,437.27204007498443,0.0,4.794113028128233,7.909351436018348,1.3977534863685752,5.545093667323979,2.2601116186961576,13.974922787059437,49.338883767650906,32.75187706605778,0.663814714988173,2.9774433696416165,0.621062405531999,1.0037666856088412
Track_1639,1639,1639,6,0,0,0,0,0,5.0,0.0,5.0,15.914050752661067,264.15217614643575,422.7453508838718,0.0,4.8280160704359805,6.310493089170379,4.10482457426439,4.5462062247454975,0.897313055364184,11.307186603546143,24.140080352179904,15.914050752661067,0.6592376877164782,3.1828101505322133,0.6592376877164783,0.6783211158999694
Track_1640,1640,1640,5,0,0,0,0,0,4.0,0.0,4.0,10.125504740319391,780.9321790522565,418.5572171106598,0.0,3.3792863666394366,4.271616373196306,1.6046900114115552,4.003530146101783,1.211294212403733,11.157955932617188,13.517145466557746,10.125504740319391,0.7490860230342653,2.5313761850798477,0.7490860230342653,1.1693370850432696
Track_1641,1641,1641,31,0,0,0,0,0,30.0,0.0,30.0,22.5573070816635,829.6131423226151,424.35289629365656,0.0,3.9242015429222272,8.174044630644824,0.0,4.000941264922783,1.9811284116374244,15.698015889813822,117.7260462876668,35.45331816867976,0.1916084655263467,0.7519102360554499,0.19160846552634667,0.7859701921312983
Track_1642,1642,1642,31,0,0,0,0,0,30.0,0.0,30.0,29.03785033852453,100.41478665497708,441.46716137647076,0.0,2.8649480947904733,6.241093990912215,0.0,3.157229222107717,1.448269743778925,13.35609362202306,85.9484428437142,29.41876796287232,0.33785196540821566,0.9679283446174843,0.33785196540821566,0.8259730135842338
Track_1643,1643,1643,31,0,0,0,0,0,30.0,0.0,30.0,35.960629379539576,438.0775514733046,432.63549556589606,0.0,3.922075622976398,9.737861447449465,0.0,4.201969833173949,2.311994716424128,14.62615409974129,117.66226868929193,56.96446992624912,0.3056258372384438,1.1986876459846525,0.3056258372384438,0.5575228995984333
Track_1644,1644,1644,31,0,0,0,0,0,30.0,0.0,30.0,12.052902506498931,482.7274842705688,432.94676518278635,0.0,4.446009198513368,8.410601470194594,0.0,4.929221352291003,2.1144091398421425,14.452086417905745,133.38027595540103,36.22207344565515,0.09036495403959964,0.4017634168832977,0.09036495403959964,0.5441015508672746
Track_1645,1645,1645,23,0,0,0,0,0,22.0,0.0,22.0,24.198390183407852,523.3847885145238,424.5876637946049,0.0,2.9463595442362767,6.817648985822048,0.4320615399521881,2.8187483344946513,1.5632503776982984,14.414868976758873,64.8199099731981,24.79993297598877,0.37331724455361737,1.0999268265185387,0.37331724455361737,0.9201130437190594
Track_1646,1646,1646,26,0,0,0,0,0,25.0,0.0,25.0,111.16634566301721,1060.224567088754,419.07124333611046,0.0,5.8431221015842025,12.329101641163197,0.5190464508608753,5.395235408183477,3.386494173260054,16.275518820835995,146.0780525396051,111.16634566301721,0.7610064874932356,4.446653826520689,0.761006487493236,0.6297492778369994
Track_1647,1647,1647,11,0,0,0,0,0,10.0,0.0,10.0,52.29790217517178,193.08078603433566,443.9472638566583,0.0,5.825308619364745,10.311658218796016,3.283949043569682,5.78686370704298,1.9963718156452244,13.173595601862127,58.253086193647455,52.29790217517178,0.8977704975376035,5.229790217517178,0.8977704975376036,0.297012969890739
Track_1648,1648,1648,31,0,0,0,0,0,30.0,0.0,30.0,63.92697557397039,451.4469582226775,448.55852041922265,0.0,4.043743827140446,8.661684512553071,0.0,4.147909687347332,2.0991401791982214,14.898950361436412,121.31231481421335,65.39828385256473,0.5269619631928785,2.130899185799013,0.5269619631928784,0.7180018130037541
Track_1649,1649,1649,17,0,0,0,0,0,16.0,0.0,16.0,30.716911183313155,466.13506277924756,433.47622333416047,0.0,4.030687413005333,6.795856962817167,0.9265061629209284,4.173653765502526,1.7238719588884446,15.583499291363884,64.49099860808535,37.69290793937182,0.4762976515526017,1.9198069489570722,0.4762976515526018,0.5156298298533418
Track_1650,1650,1650,30,1,0,0,0,1,30.0,0.0,30.0,24.45124092793597,504.41162646037657,424.7432101285148,0.0,3.8932185155407053,10.360562654615242,0.0,3.451505154138348,2.536198136074403,14.019071356455486,116.30460743505242,37.58487671621912,0.21023449945085101,0.8150413642645323,0.20934899004797736,0.7046719792632704
Track_1651,1651,1651,11,0,0,0,0,0,10.0,0.0,10.0,29.13615306239373,567.1586710142019,428.823581626552,0.0,3.6859146065098516,6.064565352703594,2.182208693271443,4.017489261746495,1.1219893348701888,10.348279302770441,36.859146065098514,29.13615306239373,0.7904728180879482,2.913615306239373,0.7904728180879482,0.49238506119069314
Track_1652,1652,1652,30,0,0,0,0,0,29.0,1.0,30.0,70.83824638776598,636.6907096071349,392.3060558379627,0.0,3.594723860471001,8.546190092223735,0.0,3.1009933414365274,2.287420116019207,12.856855726242065,104.24699195365903,70.83824638776598,0.6795231695438823,2.442698151302275,0.6795231695438824,0.6769145217868029
Track_1653,1653,1653,31,0,0,0,0,0,30.0,0.0,30.0,58.319523717184516,666.7992257712707,404.28445556410753,0.0,3.34355265938609,8.36635338758964,0.0,3.0313503324023814,2.185843866237851,15.907673466590143,100.3065797815827,62.92841932274644,0.5814127432534847,1.9439841239061506,0.5814127432534847,0.5874000174933076
Track_1654,1654,1654,12,0,0,0,0,0,11.0,0.0,11.0,17.064435012019345,987.2486586662426,426.21767682775436,0.0,2.4056032409748074,4.482733583986259,0.7629510902758007,2.658410519902761,1.4534939382796297,14.573355515797934,26.461635650722883,17.064435012019345,0.6448745359984267,1.5513122738199405,0.6448745359984268,1.0490236156671324
Track_1655,1655,1655,14,0,0,0,0,0,13.0,0.0,13.0,24.499317847438586,1019.291929532503,428.78001392021446,0.0,3.138740060725224,4.744841324425295,0.4318106958480045,3.2058104649747348,1.3391652500640847,13.301614012037005,40.803620789427896,24.499317847438586,0.600420192459643,1.8845629113414297,0.6004201924596427,0.5987238961141429
Track_1656,1656,1656,30,0,0,0,0,0,29.0,1.0,30.0,36.39064018912534,56.412011617812716,442.21492912105083,0.0,3.6040741869717605,7.697388010149905,0.0,3.3373259561745807,1.856161739243715,14.899982261657716,104.51815142218105,51.882939619352285,0.34817531399050794,1.2548496616939773,0.34817531399050794,0.6918950095107341
Track_1657,1657,1657,31,0,0,0,0,0,30.0,0.0,30.0,35.30606045307781,386.0317510170837,414.9728718231456,0.0,3.4226089658148116,7.896773362183442,0.0,3.1164124908005895,2.2968768990509734,15.597655911599436,102.67826897444435,39.72041895221675,0.3438513407531749,1.1768686817692604,0.3438513407531749,0.9977099775573597
Track_1658,1658,1658,30,1,0,0,0,1,30.0,0.0,30.0,48.55166986384961,605.9676119021801,405.7401972745043,0.0,3.7451006783359917,8.406665203132524,0.0,3.2656266870143407,1.9726802991371462,13.250564161936442,113.48550096472817,54.40182043678522,0.42782266854458967,1.6183889954616537,0.432134976990987,0.6632231014753395
