x,y,t,phi,N,u,vx,vy
539.175,199.27499999999998,0.0,0.4644506001846722,15.0,10.915620101828276,-3.748673985967983,-0.32207955467001875
595.825,199.27499999999998,0.0,0.5263157894736842,16.0,12.97006896813273,-0.49505671457416234,-7.671049294971629
652.4749999999999,199.27499999999998,0.0,0.4094611528822055,13.0,15.74415298105898,4.46119000271832,-11.9267877410488
709.125,199.27499999999998,0.0,0.4121268082486919,14.0,17.087945326099206,4.181480984269094,-9.218963012462282
765.775,199.27499999999998,0.0,0.5395506309633733,16.0,18.27998416890476,13.207412662500317,5.164284222708336
822.425,199.27499999999998,0.0,0.4808897243107769,14.0,18.217248489997797,7.138810845988856,-5.467711050173466
879.075,199.27499999999998,0.0,0.38935056940597107,12.0,11.896733204418004,2.506137222624414,-5.638210423759211
935.7249999999999,199.27499999999998,0.0,0.4056632810095414,13.0,12.619454866766441,4.950650073460439,-6.884683090019653
992.375,199.27499999999998,0.0,0.40852130325814534,14.0,12.957774039930525,-1.4901951614255893,-5.414284024662907
1049.0249999999999,199.27499999999998,0.0,0.5084641428131733,14.0,15.737308419505284,8.031263073076904,-5.537441955771574
1105.675,199.27499999999998,0.0,0.5158510310864881,17.0,16.907760413799295,-0.13300343940563658,-4.079400221988848
29.325,255.925,0.0,0.45891043397968606,13.0,25.37245558227622,8.434600076994906,-1.078457143649609
85.975,255.925,0.0,0.40473991997537706,14.0,22.88203534274796,4.569101172582769,-13.405715248217685
142.625,255.925,0.0,0.4918546365914787,17.0,19.546785171582993,7.422400997485262,-15.373755465647411
199.27499999999998,255.925,0.0,0.4943059402893198,14.0,16.379474613542527,-9.915409664022249,-1.082523601545775
255.925,255.925,0.0,0.42843951985226225,13.0,17.81729212115001,3.192999614567741,-13.794531357100855
312.575,255.925,0.0,0.32142857142857145,10.0,13.3304070991233,-0.5385186446604424,-10.318914013623623
369.225,255.925,0.0,0.3961218836565097,12.0,15.813454034060362,-2.049993712040861,-5.688896015903846
425.875,255.925,0.0,0.476762080640197,15.0,10.446011139016484,4.492140528755832,-0.20614960600793023
482.525,255.925,0.0,0.39035087719298245,12.0,12.07799779250677,9.74610950400936,0.0337605430305962
539.175,255.925,0.0,0.39550630963373345,11.0,8.049149056564831,-0.4502553836985355,2.5816653667163263
595.825,255.925,0.0,0.5152354570637119,16.0,9.313269869606986,2.575123719639496,-2.067061679404796
652.4749999999999,255.925,0.0,0.5874060150375939,17.0,15.097748487447705,11.457366832267702,-6.60072280760853
709.125,255.925,0.0,0.4641428131732841,17.0,12.518733957336513,6.662904199028064,-6.817303870937715
765.775,255.925,0.0,0.49153585718682674,16.0,17.914328951539876,8.082957215776391,-3.410264395521204
822.425,255.925,0.0,0.3380325814536341,13.0,17.617706693657865,10.496581355758256,-6.419878110109881
879.075,255.925,0.0,0.5450907971683595,17.0,30.05509979584143,-1.813405679028163,-14.899805235800525
935.7249999999999,255.925,0.0,0.5213911972914743,16.0,18.7954333110747,-1.3435809070644966,-15.781274348837956
992.375,255.925,0.0,0.5081453634085213,16.0,12.79969722638543,5.99177863430683,-6.604385581199827
1049.0249999999999,255.925,0.0,0.4336718990458603,12.0,19.973642445817223,10.595376208608478,-5.6865082228935835
1105.675,255.925,0.0,0.5152354570637119,15.0,9.199145423779884,0.9341117557800658,-3.9609670052154438
29.325,312.575,0.0,0.3417919799498747,10.0,20.197135468281797,-1.1772792914751242,-4.8612814896895244
85.975,312.575,0.0,0.46867167919799496,18.0,12.613727598813842,-6.023727883828723,-3.722783487631372
142.625,312.575,0.0,0.4544005102040816,12.0,16.517825138989807,-6.468309129823212,-11.589425392946104
199.27499999999998,312.575,0.0,0.43546365914786966,13.0,19.96649595526723,-16.718212943071258,2.0242331807789347
255.925,312.575,0.0,0.4398496240601504,13.0,14.770749598134085,5.375485616933752,-9.24972902995036
312.575,312.575,0.0,0.43845663265306123,12.0,11.766688075594166,-2.180721090940372,-2.3195295189425646
369.225,312.575,0.0,0.4843358395989975,15.0,13.21028731972348,-7.185278271473286,-3.191260853784684
425.875,312.575,0.0,0.4605263157894737,16.0,12.400969072462104,2.2723553370174656,-3.4967479210534114
482.525,312.575,0.0,0.43686224489795916,16.0,13.134634614723803,8.322422442467431,-1.1069303289068828
539.175,312.575,0.0,0.4348370927318296,16.0,12.850267540798713,-4.180763580634508,-3.7282906835041105
595.825,312.575,0.0,0.49718045112781956,15.0,21.10635334936086,2.4620114289427444,-11.519013078970824
652.4749999999999,312.575,0.0,0.5028698979591837,11.0,27.704737447330295,8.490132357815353,-13.11196022050941
709.125,312.575,0.0,0.38533834586466165,12.0,18.060342965994987,-1.0373243490075978,-15.189833254785341
765.775,312.575,0.0,0.47963659147869675,16.0,14.687465722880601,0.1348091589676681,-12.45707430423382
822.425,312.575,0.0,0.5223214285714286,17.0,10.724276251759374,5.032921585702748,-3.3242302707446045
879.075,312.575,0.0,0.35526315789473684,11.0,16.251220323308036,-3.1982167606797547,-9.649438335180543
935.7249999999999,312.575,0.0,0.4357769423558897,13.0,16.313654216604956,2.541539285835915,-2.3784882757983272
992.375,312.575,0.0,0.5325255102040817,12.0,21.727190590401907,-1.3431915903215603,-2.1580543233357647
1049.0249999999999,312.575,0.0,0.4708646616541353,16.0,14.863884311275811,5.2311791924056505,-7.041695083709413
1105.675,312.575,0.0,0.4448621553884712,13.0,11.547394814657801,6.714826498839579,-4.379613216781689
29.325,369.225,0.0,0.37827023699599877,14.0,18.260007753708447,13.377631237578532,1.6579106253134588
85.975,369.225,0.0,0.4275161588180979,14.0,18.773911062766068,-0.7523239030601031,-7.477494693612457
142.625,369.225,0.0,0.35025062656641603,11.0,19.753095283018613,6.494841267479253,-3.787556800652574
199.27499999999998,369.225,0.0,0.4469067405355494,11.0,28.73995058786789,-12.305852827640651,-24.06188008287893
255.925,369.225,0.0,0.5349338257925516,19.0,16.327384406189623,-12.401520862035538,-0.5550850828330199
312.575,369.225,0.0,0.46397243107769426,17.0,14.36732819706998,8.099109018335126,-7.754964601319991
369.225,369.225,0.0,0.4121268082486919,12.0,13.287616527694473,4.756740829570845,-8.593889842891071
425.875,369.225,0.0,0.4068944290550939,12.0,11.012290052622367,7.044625830717592,-2.7006065445941463
482.525,369.225,0.0,0.5056390977443609,17.0,9.638978573576612,4.910175278716316,-3.794915492459855
539.175,369.225,0.0,0.36472760849492153,10.0,24.757565293869288,9.503627220127534,-8.883246879134912
595.825,369.225,0.0,0.3921206525084641,12.0,21.330659893371894,6.271024478092109,-8.05360927303437
652.4749999999999,369.225,0.0,0.45144110275689225,13.0,29.30110044400508,2.1596405861665438,-22.07600650894263
709.125,369.225,0.0,0.2917820867959372,8.0,25.299906454276613,3.8760426142078153,-22.116665763546337
765.775,369.225,0.0,0.45583256386580484,16.0,10.155372094962786,-2.786742971306624,-6.797264297939998
822.425,369.225,0.0,0.42606516290726815,14.0,11.616765407465783,-1.4956596979690369,-6.424873627816459
879.075,369.225,0.0,0.43890427823945827,17.0,12.023736127369073,-2.877186838746899,-4.640892697371746
935.7249999999999,369.225,0.0,0.4472145275469375,14.0,16.622284288906922,0.48833553393709145,7.188199372652146
992.375,369.225,0.0,0.6296992481203008,20.0,23.165143025271114,3.7533280093575776,-20.20543800642015
1049.0249999999999,369.225,0.0,0.422591566635888,13.0,21.189788721807396,1.6333054015474167,-12.908292623090144
1105.675,369.225,0.0,0.41243459526008003,15.0,24.085228279522138,-13.780491701184218,-11.960706718199857
29.325,425.875,0.0,0.3616497383810403,14.0,23.170556349750264,14.251810529363054,-1.5532148661433212
85.975,425.875,0.0,0.3481071098799631,12.0,17.318086729543698,5.027636312311038,-9.353772903272013
142.625,425.875,0.0,0.36152882205513787,10.0,21.817752827042035,-7.040916795863782,5.040311750560491
199.27499999999998,425.875,0.0,0.35887965527854726,11.0,24.785174014424744,-7.099953563641538,-17.092403939237556
255.925,425.875,0.0,0.5555555555555556,14.0,17.541608696655057,1.8008761551174253,11.721753173189772
312.575,425.875,0.0,0.44705513784461154,13.0,22.127660091122554,-6.461452529783729,19.050141725899092
369.225,425.875,0.0,0.44321329639889195,16.0,12.131354753395547,7.074157833470975,0.6273833476111057
425.875,425.875,0.0,0.48691905201600494,15.0,13.287110078927624,8.06174218870198,-6.536504712929343
482.525,425.875,0.0,0.4442355889724311,16.0,13.050366501538168,7.333098311780136,-8.097537516869922
539.175,425.875,0.0,0.5352416128039397,17.0,23.752848220859573,19.13969620520636,-8.853115287003385
595.825,425.875,0.0,0.3354878424130502,9.0,21.3189847430652,17.92829950643288,-0.21712263641134655
652.4749999999999,425.875,0.0,0.45958646616541354,14.0,14.341497271049182,-4.870330252108858,6.280285946254979
709.125,425.875,0.0,0.35610957217605416,12.0,12.25275995477939,0.6018245171832426,-8.218312508441166
765.775,425.875,0.0,0.3816558941212681,13.0,13.055773355501563,-1.6113380112975817,-11.588904607973085
822.425,425.875,0.0,0.4692982456140351,15.0,21.34472469644699,-2.796392328248274,-19.534973680991065
879.075,425.875,0.0,0.5392428439519852,18.0,15.104174138162668,0.6607289301432218,-12.057855242649481
935.7249999999999,425.875,0.0,0.4358264081255771,12.0,17.160291596288904,8.849773530414726,-11.09261074213119
992.375,425.875,0.0,0.5360275689223057,14.0,17.465373533145222,2.338133133872421,-15.820849619191685
1049.0249999999999,425.875,0.0,0.4293628808864266,14.0,11.408304187286317,-2.0289942484386816,-6.5894751852403575
1105.675,425.875,0.0,0.39365958756540476,13.0,12.794906891983736,8.96134106173734,-1.7494335289156244
29.325,482.525,0.0,0.38220551378446116,14.0,16.642448925926942,3.5951397312509306,-7.829303484620937
85.975,482.525,0.0,0.4351503759398496,14.0,19.774395698022822,4.141690069775466,-17.102997204197425
142.625,482.525,0.0,0.3651147959183674,10.0,21.075026573395654,-8.054853783491998,4.695182077185377
199.27499999999998,482.525,0.0,0.36873433583959897,10.0,19.687175706933907,4.30995161057149,-14.238379947903448
255.925,482.525,0.0,0.4548872180451128,13.0,18.857567579004275,-6.350535044458704,3.3475619015854146
312.575,482.525,0.0,0.5838647959183674,17.0,21.63633429601774,-7.705879076700589,14.154612906474068
369.225,482.525,0.0,0.47713032581453635,14.0,11.753092840479244,5.63495902447387,6.020717287671631
425.875,482.525,0.0,0.45394736842105265,13.0,13.74647890942257,8.95683446736643,-3.2069440378793135
482.525,482.525,0.0,0.38966836734693877,13.0,22.766615716455718,14.073189798839467,-16.089273801944348
539.175,482.525,0.0,0.4157268170426065,13.0,31.692536089826262,22.090805781073552,-19.45253383940938
595.825,482.525,0.0,0.36654135338345867,10.0,11.535747671748787,5.799434021503174,-6.622664869204165
652.4749999999999,482.525,0.0,0.3762755102040816,14.0,24.09776532629753,-9.23141874725208,1.3123390788780125
709.125,482.525,0.0,0.3706140350877193,10.0,13.921993330938061,-1.4369649411016852,0.31329195526638287
765.775,482.525,0.0,0.46209273182957394,15.0,9.307300485099251,-1.5019629365553158,-6.706112497837702
822.425,482.525,0.0,0.4362244897959184,15.0,15.184247764551808,-7.871300537685868,-3.8487025935080794
879.075,482.525,0.0,0.3950501253132832,13.0,17.929331507239574,-3.2091168797683496,-6.458868507701611
935.7249999999999,482.525,0.0,0.474937343358396,15.0,17.484927533255355,-2.946679518424375,-7.584726277893119
992.375,482.525,0.0,0.501594387755102,16.0,14.061854306861578,4.249762004852995,-9.709388322257507
1049.0249999999999,482.525,0.0,0.4426691729323308,12.0,16.214891096110254,10.256116424648152,-2.4056306552051865
1105.675,482.525,0.0,0.3994360902255639,14.0,14.548736113267628,6.804628117005303,-3.2608586506667767
29.325,539.175,0.0,0.4438288704216682,13.0,16.906242542687647,6.739360490590682,-13.186523815606169
85.975,539.175,0.0,0.45060018467220686,14.0,21.394160638102452,3.094059093266035,-16.025256774610153
142.625,539.175,0.0,0.48370927318295737,15.0,12.552292200509195,6.343744883223335,3.4480382609066282
199.27499999999998,539.175,0.0,0.4244382887042167,9.0,25.00606393162766,10.343086781850841,-12.108870589786278
255.925,539.175,0.0,0.48876577408433364,13.0,12.436143172437012,3.7050408673445263,-4.457104718566518
312.575,539.175,0.0,0.4057017543859649,13.0,16.78591253820812,11.536179028314873,-0.3042084861711204
369.225,539.175,0.0,0.4798399507540782,14.0,21.459579674534634,16.97490420794011,8.625216061150537
425.875,539.175,0.0,0.422591566635888,14.0,18.24451789707707,16.09427252509329,-4.0123680207458055
482.525,539.175,0.0,0.4855889724310777,15.0,14.551661569466335,10.252232064820456,-2.343016543484211
539.175,539.175,0.0,0.433056325023084,13.0,18.377591973539168,10.124988034383259,-8.537824094100078
595.825,539.175,0.0,0.37827023699599877,12.0,18.940682878288047,9.108645091373795,-10.190268098309243
652.4749999999999,539.175,0.0,0.4884085213032581,13.0,14.670323386493079,-4.161255665956297,-7.135181745178628
709.125,539.175,0.0,0.43828870421668203,14.0,12.975320988126514,-2.9917146992108408,-0.6594828898466127
765.775,539.175,0.0,0.5241612803939674,20.0,9.822779742176705,2.3656468890512237,-2.8807137685189006
822.425,539.175,0.0,0.43859649122807015,14.0,11.547222558885993,5.183466299401565,-0.5079415730051399
879.075,539.175,0.0,0.5543244075100031,19.0,13.365709952504869,7.776384388723344,-2.798553592557172
935.7249999999999,539.175,0.0,0.44290550938750384,15.0,12.916848422075713,8.279586418412222,-3.5588408653630665
992.375,539.175,0.0,0.42857142857142855,13.0,14.463185570141947,0.8574372041188164,-8.208422984628326
1049.0249999999999,539.175,0.0,0.47183748845798706,16.0,11.525146644704138,1.5415745951723858,-8.679956432383275
1105.675,539.175,0.0,0.44105878731917514,16.0,15.65115739754733,7.1830421406146705,-4.187338290460456
29.325,595.825,0.0,0.38104032009849187,13.0,22.545268273858806,12.83824553088324,-2.904323314253045
85.975,595.825,0.0,0.3481071098799631,11.0,20.293263233157457,2.234197718933476,-13.95901779471854
142.625,595.825,0.0,0.45112781954887216,14.0,9.769971509293054,2.0435713181743873,1.011269835573394
199.27499999999998,595.825,0.0,0.4644506001846722,15.0,24.90322645311666,20.297472174073597,-12.815191918331793
255.925,595.825,0.0,0.4752231455832564,14.0,12.542385822162517,5.855743835493188,-4.0734355826731266
312.575,595.825,0.0,0.3693609022556391,10.0,16.802024963648996,7.870179778998517,-0.7686009255026818
369.225,595.825,0.0,0.44167436134195137,14.0,12.526356703752423,4.85585595681576,-0.8197116175282508
425.875,595.825,0.0,0.5192366882117575,15.0,11.272364521706486,-5.548751963449527,-3.0411599914432372
482.525,595.825,0.0,0.46115288220551376,14.0,17.738549967561156,-0.26419023796551144,-11.765268312902759
539.175,595.825,0.0,0.4262850107725454,14.0,22.85819502613987,18.56548606950053,-6.295657913454852
595.825,595.825,0.0,0.4068944290550939,12.0,12.553691205305144,-1.0164185085428556,-3.9033858587796644
652.4749999999999,595.825,0.0,0.4526942355889724,13.0,18.196498122316846,-0.4041449038770723,-3.2919075889924603
709.125,595.825,0.0,0.46537396121883656,16.0,10.422472405885205,1.1636484608256614,-5.374941397451707
765.775,595.825,0.0,0.5047706986765158,16.0,10.526810054084102,5.669362891401657,-0.2993515051747676
822.425,595.825,0.0,0.5310150375939849,14.0,16.74125679732319,3.0457955178933864,-0.9990170959934679
879.075,595.825,0.0,0.48045552477685444,16.0,26.90060842290953,10.44359183527234,-4.690322855184257
935.7249999999999,595.825,0.0,0.41705140043090183,15.0,11.722578179496224,4.894147938979799,-5.052584266843752
992.375,595.825,0.0,0.47023809523809523,15.0,8.09266498609289,-0.2257102471136534,-0.47773656428576317
1049.0249999999999,595.825,0.0,0.4598337950138504,12.0,20.367147318423537,9.05778495905114,-15.988173512451631
1105.675,595.825,0.0,0.4422899353647276,16.0,24.028922141514414,9.837900437788027,-19.50222144711019
29.325,652.4749999999999,0.0,0.39035087719298245,14.0,14.161249082463327,-0.6697831614964763,7.799118119325991
85.975,652.4749999999999,0.0,0.3800125313283208,13.0,16.205437976531915,9.267931501600241,-5.893888083859999
142.625,652.4749999999999,0.0,0.4403698979591837,12.0,12.211083860207415,9.132206700341943,-3.231425178275451
199.27499999999998,652.4749999999999,0.0,0.40037593984962405,11.0,30.607376601457087,25.013165918356684,-0.6329237710581478
255.925,652.4749999999999,0.0,0.43358395989974935,12.0,20.916476914206616,15.590472328066285,-9.86630991460304
312.575,652.4749999999999,0.0,0.39955357142857145,15.0,22.36753778283206,-7.512637007347409,6.01643614294872
369.225,652.4749999999999,0.0,0.47211779448621555,14.0,14.445948684547115,7.55124010021789,2.43465979366718
425.875,652.4749999999999,0.0,0.4458020050125313,16.0,16.622607962153932,5.938989747210161,-12.321475574284735
482.525,652.4749999999999,0.0,0.2971938775510204,9.0,14.2986132657987,-5.896037103908327,-9.431438697373622
539.175,652.4749999999999,0.0,0.45864661654135336,17.0,14.40997161106442,-5.207274375380297,-6.903849755744652
595.825,652.4749999999999,0.0,0.40350877192982454,11.0,11.542168526898102,-1.281404013640258,3.2594239670648957
652.4749999999999,652.4749999999999,0.0,0.42793367346938777,15.0,15.54416644959525,-4.065280450688775,-8.07142485145124
709.125,652.4749999999999,0.0,0.4617794486215539,14.0,17.366795056787574,-4.348080223815458,-13.33736688895762
765.775,652.4749999999999,0.0,0.3831453634085213,13.0,9.63198088696679,-1.745848407520005,-5.746861165282149
822.425,652.4749999999999,0.0,0.4231505102040816,11.0,18.435389907090848,0.0427906522249405,-9.587729823380885
879.075,652.4749999999999,0.0,0.44862155388471175,12.0,21.766488291916374,-3.2103449441209797,-3.6181163355543506
935.7249999999999,652.4749999999999,0.0,0.42637844611528825,12.0,10.510384439815509,2.039387430897932,-5.4480032775667375
992.375,652.4749999999999,0.0,0.4690688775510204,14.0,9.42138203430431,6.081207288316724,-1.2663027658118307
1049.0249999999999,652.4749999999999,0.0,0.43734335839599,14.0,17.60979357046519,11.970917183746016,-10.28503654825226
1105.675,652.4749999999999,0.0,0.35651629072681706,11.0,19.2403437996647,7.231627983403735,-11.95536395948821
29.325,709.125,0.0,0.29547553093259465,11.0,14.942930128961365,-1.874607358764922,4.687647632180323
85.975,709.125,0.0,0.4312096029547553,14.0,11.960003532231644,-3.219323166936502,-4.505033774803588
142.625,709.125,0.0,0.45864661654135336,15.0,19.38299943809809,7.024555281759537,-10.103863193554048
199.27499999999998,709.125,0.0,0.4866112650046168,15.0,19.191561515041066,7.8317957483659315,-15.165244718054483
255.925,709.125,0.0,0.4878424130501693,17.0,22.26976813773261,8.85704980786343,-16.453196289107524
312.575,709.125,0.0,0.38283208020050125,12.0,17.15883875648311,-3.701440782175371,-7.79162921700566
369.225,709.125,0.0,0.47399199753770394,14.0,21.820199155875212,6.770171996748248,-16.456058328892308
425.875,709.125,0.0,0.4164358264081256,15.0,29.432968590652944,27.555356351549257,-0.8968603392029166
482.525,709.125,0.0,0.37719298245614036,13.0,15.7784024982112,13.199440532595382,-2.248681023260007
539.175,709.125,0.0,0.4007386888273315,14.0,17.702434987630216,-0.28404335671343056,-6.363469547947465
595.825,709.125,0.0,0.4835333948907356,17.0,10.62923203774801,2.714890553449992,-2.5103152717780537
652.4749999999999,709.125,0.0,0.4398496240601504,16.0,11.592596429219423,0.8883208221318828,-6.431259904111837
709.125,709.125,0.0,0.433056325023084,16.0,12.54918169322469,-0.10284797205132534,-7.31252764200323
765.775,709.125,0.0,0.391812865497076,14.0,12.509316663305173,8.361683674255879,-2.9640825887387328
822.425,709.125,0.0,0.375,14.0,13.554796846561036,-7.793367252748347,-1.2419657922187812
879.075,709.125,0.0,0.4244382887042167,14.0,12.211060745618354,3.6010501661537324,2.2668446168468397
935.7249999999999,709.125,0.0,0.40350877192982454,11.0,20.735145265000043,16.99030835924867,7.874062808859237
992.375,709.125,0.0,0.3865914786967419,11.0,9.352237502025773,5.389106323758984,-0.28004306835699994
1049.0249999999999,709.125,0.0,0.4684518313327178,14.0,12.31567909208742,8.285633164535042,-5.762555939928556
1105.675,709.125,0.0,0.5340104647583872,15.0,21.43322985056612,12.30469105870614,-0.9733993536070216
29.325,765.775,0.0,0.3945829485995691,14.0,14.005834908050272,5.911326037170146,-8.9361744211385
85.975,765.775,0.0,0.4185903354878424,12.0,10.033425158185837,0.14400027824076456,7.560875521066066
142.625,765.775,0.0,0.40476190476190477,13.0,10.445822809351293,6.19168738363903,-1.532314754097913
199.27499999999998,765.775,0.0,0.5167743921206525,15.0,16.467885094348414,14.453337547786527,-1.663050364926434
255.925,765.775,0.0,0.41243459526008003,12.0,18.970053938494125,8.239146112598439,-15.70557350065417
312.575,765.775,0.0,0.3634085213032581,11.0,17.440176145581866,-9.547090425990461,-10.810675209588862
369.225,765.775,0.0,0.4622960911049554,18.0,19.740177958246985,17.082925289195252,1.7293167705361157
