pos_x,pos_y,vel_x,vel_y,diff_t
205.93404591075543,97.12273145027127,0.5109488190460354,-5.961284926128894,1
245.1754393233417,91.76227952224995,-0.6296064282601321,23.163318417259624,1
266.07477862524127,105.68781518130038,3.4811343958691765,9.001700593976167,1
400.385419683834,105.95092368359414,37.794923171928616,-0.9050569388776264,1
14.924742536203944,112.16696666143687,-28.15050326609542,28.759094683127252,1
276.5939566888764,114.49561256894884,18.607622991776083,17.512354492858606,1
32.03845204553972,96.20041542177192,-0.5772413790915176,-20.354901961438827,1
148.35398156788335,80.57939571937115,-0.3544469136102002,-1.0390599435957792,1
8.740340537490612,94.87427730913409,-6.600427299404672,21.54345173300257,1
146.42257888432056,65.97686290921423,15.422665114828806,5.256161708032145,1
306.4274983028864,130.84521240766227,31.16426115068748,20.920581012135084,1
187.9377922248923,95.44711458671269,2.4328660367390675,11.795105118100278,1
222.31936402824343,108.26208333424208,12.846608405933218,9.892148030225174,1
428.1380880231418,109.56510429838023,70.14010549103993,-4.139492993994045,1
162.97430272471357,81.69647838015807,1.8890450842409656,8.5412951799014,1
341.3428792828069,122.30840385384364,31.938213828116133,1.5666540850113808,1
360.3775904282941,121.56546464891264,27.87441538577109,11.832579478392368,1
200.51152238847075,101.1119924102923,0.5613764691910994,29.66546282377804,1
250.1239583353796,105.78045207342991,-0.8472843108931016,17.147101845401174,1
260.1804673241828,112.22123228613174,0.1278438149228478,8.041710931155226,1
172.08899518366894,106.06681639955362,13.87191913089298,16.705580616721747,1
208.51115112300363,121.74257329109965,21.519595734153416,14.128804324838322,1
386.4617374491668,123.2651818544063,49.03042807266086,5.925540383490002,1
27.80717965872088,110.87005220358397,-1.2094121752840703,-11.097242083324783,1
42.39801875882358,105.57169993190664,11.319415776257236,-12.170446961998085,1
66.28674025745389,97.76169896418553,6.737413281868019,-9.398426566295024,1
277.1519617410819,128.7589850107945,23.461357440203976,12.931681939470394,1
137.75568185331704,79.78162071017097,13.236931101874864,9.668300596139767,1
404.2226683859563,121.71881375887844,44.69632774823968,16.2951312206061,1
159.65139668677844,92.46982740155764,4.52143008959494,10.813021713595976,1
159.85369807520362,104.8171788611529,8.106586040133887,12.440439975185209,1
237.6607393747896,92.20437401170553,-1.1418891136181308,29.0638599372478,1
323.51672637984854,130.67651059234163,34.24726780332861,5.450155022103047,1
202.04805031705683,133.65238990804917,11.46004060957356,18.83642380413736,1
321.5493450444265,143.01981956556037,27.27386169993686,4.078472190497919,1
224.00491094285567,120.0150312080064,22.969477205167657,22.57423255490254,1
255.13112235133104,124.50977444005112,6.006783753074139,12.432229452169414,1
182.1781029421477,122.7121908684976,4.5248988423885805,32.78044891738067,1
24.522219572870966,125.90522929236984,-12.272247567871904,-0.145484058608547,1
123.02028960920968,90.81334818464134,16.18641986051168,12.13657767180508,1
369.7573371933219,130.71957559666376,23.735289785535905,6.005461534080485,1
436.39679137342085,120.19992706545789,20.473754983015056,-13.079661001675628,1
0.0,119.0,0.0,-5.625,1
150.97504848293434,93.48853001803296,5.2943010454122685,3.079765081216168,1
59.27117968930596,109.80277079303666,5.68910421402391,3.514114612127548,1
267.4947320914652,127.37391446785982,10.841293789610836,12.563406177987693,1
194.15145231035592,127.06815961979268,13.461598078160772,17.581599043931007,1
75.36285690350289,107.0655126362014,0.7093152284065862,-9.871333995947936,1
297.1115697814842,145.58476342852515,52.72476186851652,7.688034672609589,1
107.6299391043025,91.10833573724672,10.552605229924,-3.2782879766526563,1
149.38521685352353,114.62464828503728,15.126906120989414,10.535976995162084,1
131.29945112559992,94.22718937860074,5.661638869514167,-2.562971835513901,1
214.6865884947865,137.15747508738582,4.678811220960757,1.3791305396803466,1
340.8225073325579,146.20501454916092,29.07201909132457,-4.873625096416578,1
384.6450287381512,138.893617847301,25.96502253923024,16.232813669872783,1
185.05991533922327,136.07170605821662,18.70184663263517,13.615295406920913,1
232.9026022985721,125.6976236810764,-6.206427221766493,2.6979262489707256,1
416.8708040117828,125.94538348520076,-6.381309967453461,-5.072424916938969,1
96.46777630772355,100.08858559086916,8.026152124184591,-0.9641057589280956,1
115.65852902716144,104.31566218556884,1.3588559218267182,1.4351871375265637,1
139.10148172654868,108.1646683568106,-2.0619700126847285,31.61740001602568,1
260.373140245143,160.0839965881662,26.14933024148584,-28.6937623151162,1
246.8740483390356,132.98542370591912,41.14489674427803,4.209087241009293,1
358.224488262622,148.63822718897626,24.1174804135278,2.2815784958038954,1
226.7907160884456,137.6992670874902,10.103322971158375,-6.62569421680244,1
197.24561200530707,144.55273630727552,-3.383175735291779,7.427258035855857,1
44.00785871881873,123.49200363573507,-2.9575248563578427,2.088489790699768,1
60.69986734077042,117.96974475073732,11.336292298991896,-4.120965261658336,1
82.31853629101634,120.00554211223528,-10.09076428991503,-12.437861910619938,1
103.95510947387676,108.23604123733512,0.2056838460582444,-5.3884282950877616,1
139.68254268079832,131.72690829614885,-3.661308023791996,1.375872760650925,1
276.3379411237908,143.3320437250013,42.23973723699583,2.204212954810636,1
315.01119059850294,159.68708814692346,35.261522509861365,1.218668746250362,1
120.92103487344114,115.23994925825572,12.55728196578473,4.437347478246148,1
207.9307508872265,149.96712062439067,-3.835369816878824,-3.810783366961719,1
244.67073552093368,145.66269743812057,23.522896350211955,5.216935224007475,1
290.2020872041465,161.8230814892842,56.36595785632053,-0.5370142498819952,1
380.4433619071413,159.66819695158767,23.07894194204703,13.948137428972132,1
419.16572140365565,135.50311997454713,39.00037451929464,-2.4560938741971583,1
130.06428088153962,119.18705722344784,1.0395430862495836,6.334093118590607,1
252.5619501568876,177.86089123460815,-0.2994585245968117,-19.79962547554109,1
362.9566359212852,164.5350471432752,30.141204831565567,-1.6930066956750345,1
402.0581273974777,138.47778636889618,5.819407591364971,-12.224106714351102,1
124.1282390189032,131.42712675782656,-1.781475559315684,1.9194789915528432,1
325.71034657145793,168.07172738661106,40.52797239294076,-3.495871093599767,1
10.656767434260312,135.33611122196433,1.1231683401264814,2.2001958816213474,1
185.2620228522047,149.95994482295765,-9.364727021337009,2.751757016794248,1
150.3689248309914,145.95305679786824,-6.570994860778114,-1.3186048606068823,1
260.27334565968306,144.03429275424742,36.26165510767873,-0.9566286612456488,1
274.2516500075063,161.5940900481072,10.64036601241014,5.107690413078192,1
425.18210070417473,147.51065176698378,22.011620281168263,-17.146730853551375,1
28.781558900871445,140.8613452042065,-1.1289287093720413,-3.892985396736446,1
60.40536224176553,131.66736826821955,-12.41604291307322,0.0434574500103934,1
349.0068424747527,175.9893740778672,30.55205794393796,-3.7916744627288415,1
73.24086484728845,131.36533666830312,-16.22955948324366,-7.591841441292573,1
223.67751220400703,158.99150325993787,14.74676558640887,9.23655933899024,1
47.73236912365612,135.84034502079,-0.5488085541375565,4.129528527044162,1
110.73512321610116,134.1217080980555,-5.487780177767245,0.2790900977345423,1
194.05014935166065,168.10646792552052,-27.9036582915232,5.104225535139069,1
233.76246355594515,182.7416335328236,18.836085217432128,26.19886501273065,1
282.6860255103897,175.10726948534602,3.175824678249945,7.040709526990199,1
396.72251888845176,151.39308761109274,22.19684628349217,-13.112503309104042,1
92.92033745775218,123.12910782897028,-11.449759610897248,-7.792097506900921,1
241.7817601174449,167.54125609114453,36.04119992222859,12.828223211873093,1
140.61398079050608,158.91448251814924,9.516673142573032,-11.625649793702504,1
225.7766386305121,171.4746360443165,-4.843742384839196,5.712432702887291,1
265.69539800403106,180.3930533551502,18.12266537432933,-4.900496361667894,1
158.00004110056017,152.16725338281816,3.4237552899337587,-4.103435748983557,1
437.0170740034449,157.0317648311921,35.065447431272254,-20.391398094577795,1
188.4200576438996,185.43340447696812,4.172243031825857,1.4559598867660917,1
343.6663642493756,161.5342744166209,34.87955105902078,-4.355762398164753,1
402.2979676230733,167.31391387512951,27.975702667696645,-2.479927472605929,1
314.8088273696983,182.68752423952057,27.90693639970538,37.15177179758327,1
21.843382648872705,151.85672179581562,4.002672431533794,-2.0714577079154672,1
38.89044902197892,149.4009437480155,2.847789585802847,3.335785324505931,1
66.1691810142732,144.90185196584548,5.168556791229406,2.865139472094178,1
293.18403410308684,183.6745051155278,23.58267395960993,24.79827544558141,1
246.0972766219506,191.4880861721137,-15.74359414753399,-10.292750989688315,1
387.8628020656676,173.40408433429062,21.514508592734103,5.113141566260637,1
114.3638612343662,161.1089860852998,3.785646341308091,1.3638959302848974,1
147.04878588734712,174.9612126202104,-5.183028733154238,-12.70959067518545,1
207.0585916271577,180.2184064731018,-3.156973780111638,5.541442192797508,1
215.8035523984728,191.6737700149069,0.2417070239084395,-1.1402399093889493,1
88.40620750395377,133.5779977831463,-12.41681943683611,-10.9458666352036,1
103.29830537579782,134.7465260271129,-1.5406530852524547,-4.702338794626542,1
266.8767640713736,202.61859691884467,22.26066780895888,37.72017165562087,1
156.2248796788692,163.56824425752848,3.5419992921323384,-5.363121474081876,1
197.6838173497608,199.77059951270823,14.563834029535236,-1.5415328723912758,1
368.4901500316981,179.09594752123186,28.821003771537725,-7.348426741289362,1
106.930232331124,148.40309790810954,-10.222879206888711,-14.336786588038455,1
367.26807413059606,192.5788917262712,-6.583732951789543,-10.494348166064942,1
406.7523296859402,185.9611534140518,18.7933019386465,-11.022030113865746,1
169.26451163564047,166.92028013394983,-10.905864447722582,-22.40176740509762,1
444.1293534044824,167.8447186966259,31.6060384202558,-6.764491775515378,1
202.99532382896257,188.9412164405111,4.142597040413225,-1.6665914997207665,1
305.3966940710504,196.81905755511173,48.30048200737821,46.95306171872333,1
142.6980380774703,186.8757010174831,1.1012790568214292,-9.53512575262387,1
283.797733854994,199.1421487327072,29.57317839461929,20.98957786913232,1
387.0496048472943,189.6661526851917,8.899533247233435,-12.229765619335549,1
121.72351972028432,181.289164426621,-15.88042117415271,16.702274354132438,1
165.2916545542673,187.4068899047984,7.699762039051539,-24.381633678700485,1
182.31709889122232,210.65522160289177,2.4432559104438134,7.582969773447576,1
228.56191077371457,204.0133698753946,-19.84948218326465,8.982317863999612,1
94.3006638818099,145.08268967951014,-17.036481406095803,-7.58027964798023,1
78.72716109844943,146.14659756038444,-1.4656293798710252,-10.597809921191992,1
108.9114063571138,172.25323256762343,-9.95021440970099,9.275876673785495,1
184.7501842406036,172.37973431849247,-18.732461605709112,5.791455043278226,1
42.00000920428999,162.04589770027405,41.72472473464486,-1.964966234666754,1
216.6915770294009,213.5732343551056,-20.94156865766617,-5.806248805042955,1
91.70742616467976,156.81531833015788,0.6222854938964417,-19.25198144135225,1
153.62813953173762,197.5161793996496,-1.831523964274293,-7.422727949524681,1
377.6319059750787,203.3162945497,-3.846678744966887,-18.93715421069821,1
178.42251216802882,196.13866237941272,7.959712358458724,-1.52714918674409,1
175.8319481925563,179.75382966485347,-8.974823210420588,-15.939213382099132,1
185.45426172567292,224.32594542344447,11.66218361105818,25.9670305903278,1
334.9329377830604,223.6555233052724,16.924636999414098,-9.80554182805303,1
426.31518074399656,180.28229424530903,17.244415026914375,-14.751955537443724,1
64.70998367076162,155.19743649262068,11.294648610091684,13.366219412955278,1
156.0,221.0,-36.58698119367338,-16.27580284904683,1
202.7792123637999,212.42859584386696,-6.685471853277161,-7.620233304194084,1
398.1786712638638,204.69017153404704,12.824355661886102,2.6835977411056438,1
57.5533507731414,163.042626027188,26.255588648625302,17.121782552261244,1
82.629415402609,161.3598369029656,7.948577769772136,-11.38290304362778,1
160.24975375555462,218.5216012184389,-7.788780351354276,10.788221583814508,1
96.13996628364517,175.00760226805295,-10.85210325637452,-7.283479508639665,1
106.04380349670004,186.77184521124565,16.478670064235654,-11.054382181255916,1
236.78278241295,213.79992595549737,-22.736886323342983,10.82236373789092,1
265.3309127913458,221.79284899579,6.519471988003183,30.658692147781217,1
144.8413570057173,215.31543515913023,-27.36975471190545,-2.322086508012138,1
249.1457945947664,207.6286750487055,-0.2961217415917083,0.4330241374503174,1
306.0297261953119,225.69829550181672,34.93606652739761,25.144964665342226,1
81.17488154767797,177.8708524538773,-19.402059088552058,-3.3466405727909887,1
155.00453008856644,239.00634794871743,-14.4683106255256,4.955378363965366,1
143.58672346216116,230.7069428694998,-23.783621470250317,2.6745929427388404,1
439.64758189929546,191.8572662625952,21.67645452631838,5.585004429560296,1
279.4907989758856,236.4990170803948,30.709105910857662,36.45057369512927,1
161.31857059745448,248.4003698289449,-14.713179173520563,-3.312844409663267,1
386.6425436497637,219.1509938551045,19.194738131288496,9.89835639640976,1
71.65463148510966,167.54236613799907,13.334141731145364,4.229766747099379,1
170.34201074906602,234.3933691842144,-13.276268876494512,-6.714561827837393,1
197.70222151593345,228.93547144223257,-15.731282063886828,-4.5317945126157255,1
306.314122162352,211.4688532989396,34.20518310998112,32.281147992719724,1
416.4081779965058,198.41267475034576,18.006801483197066,-15.719469935328672,1
107.74446611029396,197.3915576204809,-10.119952510041584,-14.347427702860871,1
51.1128198005802,173.3306082069725,47.97228662586137,0.4567003244647694,1
119.91893083939296,203.38679392666933,2.7948189366279497,-6.659776431636004,1
252.66922247020184,226.5100864537315,1.354523907021683,17.3435099914491,1
72.91695795960855,200.78955277614773,26.73953784872671,15.922236064847262,1
268.870683646904,240.37330812074907,19.05977625304736,33.21490960171444,1
307.8860474600054,248.06665188900243,31.94926061921656,8.04168912354367,1
56.31791001785552,184.6234988249265,4.920637756948589,3.17424379199764,1
128.50933040809247,213.6162348207472,-25.300839522453437,-8.585248918106814,1
122.1907003973336,222.71398636907483,-9.217424248519864,-4.243415771769872,1
359.43851972697325,229.4506642018889,25.658326535775444,-14.340013864374868,1
256.78352434745864,243.25351436728965,22.947657568393467,13.756298436860934,1
49.60444046624085,210.3144952720621,35.83425297102507,13.130091493722045,1
443.87982815993536,204.38449175840972,20.27028427777246,15.101615612840272,1
150.28718848242,253.13551340844177,-6.309443036985982,7.149234913822546,1
33.824358425215614,200.30786698651923,16.21245971051211,6.5652412756760015,1
378.4473147476244,228.4330478308692,23.04373927870365,6.837019875676251,1
87.91538127160707,205.0968804916305,8.673345155723906,-2.5718670640709185,1
202.6381573215391,246.35818317623068,-5.102468688024722,4.71243311891099,1
285.71106693088694,254.3222227823194,27.89184589830171,29.349142008634,1
246.3083813485292,239.50021100663693,3.4288792192098327,4.825171409301667,1
78.9892595372791,215.162104112383,13.70947008763766,-5.229285104723473,1
63.08065819398062,210.1466839938003,36.29965624354809,4.9253250705674745,1
105.15416931144556,224.2512266732153,-13.110097315182989,-1.907676463758712,1
138.64109660582312,246.3570753532076,-11.865130423199712,-7.923030132951201,1
192.02413725208223,242.75352922544675,-8.75545748769321,4.713640191733006,1
340.34233860451945,245.68115845105743,52.9040856870002,1.983280152441047,1
416.8409885830992,214.57282988477195,24.54496188410737,2.004959351418485,1
91.32512407946852,220.4952547401789,5.681106874589066,4.831955558910632,1
249.59340051137264,262.3089772363668,42.32937204426453,2.878133786929844,1
313.3791455323336,264.7544562887711,52.41392968691805,6.587218117392375,1
256.15103441292126,250.94859474503195,8.842315381391934,2.701052790368106,1
28.18425097990092,231.111396663038,24.49138161415601,23.686555847688133,1
424.60725658674704,216.9163013641516,20.123268498778263,1.1830476054173644,1
237.4932545602423,233.55333969591737,-8.085197922589646,-0.1659692515045385,1
10.789197487480962,231.6083749606672,38.94441387138114,-3.796530819431858,1
164.00385533709488,267.2396507356029,-8.875810590531206,-10.308399270048447,1
398.566771705369,221.7763285168625,20.92232944332132,9.117044721029297,1
13.784675880640997,219.6861108886557,22.919488444784346,-5.392952391735069,1
57.25100741443877,235.3161322780712,6.847127777298594,12.970868636176183,1
170.19166422012032,266.4394269901783,-7.019660373995027,-7.060097443452875,1
185.4005464581372,254.6933972291644,15.42311046090738,14.853523107715567,1
42.14122236258218,233.6596248317521,13.443391657506844,30.99915312340832,1
120.9802651632884,242.5126725581019,1.7647007760333278,4.394258047528954,1
296.9553289797679,271.3935510494739,44.0510050208707,-9.37645937470279,1
79.00876839769955,229.33802785423788,4.388661704130579,4.731102155641924,1
266.4978816472326,264.2886717674523,43.30750150735998,3.0945922257289027,1
