x,y,t,phi,N,u,vx,vy
369.0625,935.7249999999999,25.0,0.34995383194829177,12.0,34.77702996404182,32.315442263462494,-10.450833134271795
425.6875,935.7249999999999,25.0,0.38873499538319484,15.0,21.95160536738772,12.025909787130304,4.335321264772503
29.3125,992.375,25.0,0.4633458646616541,15.0,8.855921160602302,1.4494352748599033,-3.691927647996522
85.9375,992.375,25.0,0.4407894736842105,16.0,13.309955302301015,-6.592455869795023,-7.607708813896852
142.5625,992.375,25.0,0.4528061224489796,17.0,12.825860589726833,-3.3984788875190857,-9.11182761429628
199.1875,992.375,25.0,0.4082080200501253,8.0,21.72807871645304,-10.90794201502903,-4.875441438074377
255.8125,992.375,25.0,0.3433583959899749,9.0,23.3946805967342,-21.368390332158764,4.903348600662554
312.4375,992.375,25.0,0.38903061224489793,12.0,11.760278081876772,1.5027472632941574,-0.2480397063710704
369.0625,992.375,25.0,0.3242481203007519,9.0,24.498239205326332,12.091782377113098,-19.965716331102644
425.6875,992.375,25.0,0.33646616541353386,11.0,24.216983253509873,19.75107393470394,-7.262252746194597
29.3125,1049.0249999999999,25.0,0.37334564481378885,10.0,11.99080542064855,4.286076690946632,6.9643020965164055
85.9375,1049.0249999999999,25.0,0.38719606032625425,14.0,11.069540988563999,6.85474687793302,-2.0316219864417815
142.5625,1049.0249999999999,25.0,0.4326441102756892,15.0,9.632897096303958,2.4845188646019225,-3.1281138009294125
199.1875,1049.0249999999999,25.0,0.41735918744228995,15.0,18.11152412665447,-4.369717257541189,-8.663902781534334
255.8125,1049.0249999999999,25.0,0.37611572791628195,13.0,21.043088491084408,-5.155710042195092,-5.1852203948019975
312.4375,1049.0249999999999,25.0,0.4157268170426065,12.0,33.45112584443962,5.867125689206309,-7.738461291206579
369.0625,1049.0249999999999,25.0,0.3988919667590028,14.0,15.813656851854,4.657000650219817,-7.281969058688814
