frame,index,manv,stdev
33.0,2.0,0.26701435282546215,
33.0,3.0,0.20416933506272997,
33.0,4.0,0.2846958535377153,
33.0,5.0,0.3361858339157545,
33.0,6.0,0.17989530646251123,
33.0,7.0,0.03227561163973513,
33.0,8.0,0.2221704768519946,
33.0,9.0,0.12336410188404899,
33.0,10.0,0.06084143232370794,
33.0,11.0,0.08288688562755596,
33.0,12.0,0.10616101486318395,
33.0,13.0,0.19869859257221203,
33.0,14.0,0.04548132206765283,
33.0,15.0,0.0881590003331127,
33.0,16.0,0.1855705218421818,
33.0,17.0,0.16086881797663477,
33.0,18.0,0.22465997768176588,
33.0,19.0,0.08652036228540556,
41.0,0.0,0.26683642559180726,
41.0,1.0,0.03467268082364949,
41.0,2.0,0.2237695065534192,
41.0,3.0,0.20284776224170717,
41.0,4.0,0.2853656651590784,
41.0,5.0,0.2958209230435364,
41.0,6.0,0.275322633670035,
41.0,7.0,0.019304049357280837,
41.0,8.0,0.22215259153061528,
41.0,9.0,0.11414785950143495,
41.0,10.0,0.07862860388356066,
41.0,11.0,0.10978965545201377,
41.0,12.0,0.139512888819768,
41.0,13.0,0.19615208109077456,
41.0,14.0,0.07221582503742356,
41.0,15.0,0.08680155727569201,
41.0,16.0,0.22189288820884268,
41.0,17.0,0.11787909835395677,
41.0,18.0,0.21477241273332157,
41.0,19.0,0.11592473607647708,
49.0,0.0,0.3269350659587585,
49.0,1.0,0.0927499843901284,
49.0,2.0,0.21908154009085848,
49.0,3.0,0.20393466394689921,
49.0,4.0,0.28853277314873815,
49.0,5.0,0.25861788129311225,
49.0,6.0,0.32645664974473526,
49.0,7.0,0.06386585587268918,
49.0,8.0,0.2078257354264282,
49.0,9.0,0.14307653890881064,
49.0,10.0,0.11763393329052615,
49.0,11.0,0.16320742456562112,
49.0,12.0,0.17142564100427712,
49.0,13.0,0.1985710000401546,
49.0,14.0,0.1120429923922547,
49.0,15.0,0.04794350119567607,
49.0,16.0,0.22908042625088118,
49.0,17.0,0.15965196496186465,
49.0,18.0,0.21010378648853328,
49.0,19.0,0.12258028873171131,
57.0,0.0,0.41334808345883983,
57.0,1.0,0.16129708279991284,
57.0,2.0,0.1774227827528033,
57.0,3.0,0.22878031188255304,
57.0,4.0,0.2815746374511421,
57.0,5.0,0.2583204817657259,
57.0,6.0,0.34810646072053764,
57.0,7.0,0.11487596568652246,
57.0,8.0,0.2132414780602247,
57.0,9.0,0.1662625283007649,
57.0,10.0,0.08970624247179623,
57.0,11.0,0.18600519599001702,
57.0,12.0,0.15054993851853476,
57.0,13.0,0.20376071668535706,
57.0,14.0,0.13864436726488846,
57.0,15.0,0.01888995030355758,
57.0,16.0,0.2186390631448835,
57.0,17.0,0.24345252722051555,
57.0,18.0,0.18011409593023842,
57.0,19.0,0.12042174966464705,
65.0,0.0,0.5124893056264699,
65.0,1.0,0.2153658783516418,
65.0,2.0,0.19628714693971946,
65.0,3.0,0.25027476542625127,
65.0,4.0,0.22423903229313633,
65.0,5.0,0.2807413229218753,
65.0,6.0,0.36392909823885267,
65.0,7.0,0.16469176128586405,
65.0,8.0,0.19923172304065534,
65.0,9.0,0.2184756104346415,
65.0,10.0,0.048740112085886064,
65.0,11.0,0.18498952646236844,
65.0,12.0,0.1360658181639635,
65.0,13.0,0.21501985474493013,
65.0,14.0,0.1803596459342961,
65.0,15.0,0.0032089181736456433,
65.0,16.0,0.20793419575639616,
65.0,17.0,0.28164677283310774,
65.0,18.0,0.16779478066791564,
65.0,19.0,0.13076314895111907,
73.0,0.0,0.5806404515439418,
73.0,1.0,0.2886131822094785,
73.0,2.0,0.26231378311089465,
73.0,3.0,0.26271316565464153,
73.0,4.0,0.20499909485891674,
73.0,5.0,0.3100318153340724,
73.0,6.0,0.3453830339274009,
73.0,7.0,0.22840368587640855,
73.0,8.0,0.1751670193563616,
73.0,9.0,0.2246237912016292,
73.0,10.0,0.07126448428043058,
73.0,11.0,0.21047697456541298,
73.0,12.0,0.13768887439024693,
73.0,13.0,0.2208904172951753,
73.0,14.0,0.22681970380859887,
73.0,15.0,0.03718537026905131,
73.0,16.0,0.1583161342437028,
73.0,17.0,0.31053055251709255,
73.0,18.0,0.18466417086863762,
73.0,19.0,0.1516371461621694,
81.0,0.0,0.6519521507778108,
81.0,1.0,0.4160146776160456,
81.0,2.0,0.3008224141912286,
81.0,3.0,0.29777565708497206,
81.0,4.0,0.21753002232590588,
81.0,5.0,0.30352779969201216,
81.0,6.0,0.32922706726999035,
81.0,7.0,0.2972343719134286,
81.0,8.0,0.14031503864534603,
81.0,9.0,0.21218131273993368,
81.0,10.0,0.09759953623686884,
81.0,11.0,0.1887069080496306,
81.0,12.0,0.1916413182422894,
81.0,13.0,0.2003746329336643,
81.0,14.0,0.2607522739028906,
81.0,15.0,0.09465722521751815,
81.0,16.0,0.09631980947131744,
81.0,17.0,0.29929622731271166,
81.0,18.0,0.23424665360079813,
81.0,19.0,0.14147179947025176,
89.0,0.0,0.6764890708451452,
89.0,1.0,0.44885814802518126,
89.0,2.0,0.34754749629103554,
89.0,3.0,0.3177289461988789,
89.0,4.0,0.22689974676943972,
89.0,5.0,0.3081846550253905,
89.0,6.0,0.3416068980332557,
89.0,7.0,0.3010695090654636,
89.0,8.0,0.14377446937082503,
89.0,9.0,0.1727459334224543,
89.0,10.0,0.11557306949464341,
89.0,11.0,0.17527674544996324,
89.0,12.0,0.19107734052043623,
89.0,13.0,0.19174819663263856,
89.0,14.0,0.2437826782545682,
89.0,15.0,0.08057957458944587,
89.0,16.0,0.10169216617819739,
89.0,17.0,0.292456157330575,
89.0,18.0,0.2534820608202274,
89.0,19.0,0.1556390472897351,
97.0,0.0,0.7424656895318854,
97.0,1.0,0.5097002427472428,
97.0,2.0,0.40118952858932566,
97.0,3.0,0.331558005652121,
97.0,4.0,0.2647662172976904,
97.0,5.0,0.2887406128780188,
97.0,6.0,0.33729426789952127,
97.0,7.0,0.3360272060093047,
97.0,8.0,0.14074628134706868,
97.0,9.0,0.1453560308888426,
97.0,10.0,0.12384597446938812,
97.0,11.0,0.14860150916341938,
97.0,12.0,0.21043398963675308,
97.0,13.0,0.17011892439832474,
97.0,14.0,0.2352684300725616,
97.0,15.0,0.10992735968152094,
97.0,16.0,0.07594579616058443,
97.0,17.0,0.24403976337766642,
97.0,18.0,0.2939460357008107,
97.0,19.0,0.1420552845829555,
105.0,0.0,0.7938741890835284,
105.0,1.0,0.5804078345859084,
105.0,2.0,0.4152805108660587,
105.0,3.0,0.3734504624204312,
105.0,4.0,0.29168696208877537,
105.0,5.0,0.2570483446878699,
105.0,6.0,0.33296285708780804,
105.0,7.0,0.3453880716049135,
105.0,8.0,0.16012356068767583,
105.0,9.0,0.12389776568092957,
105.0,10.0,0.13271982529869025,
105.0,11.0,0.11199379514515022,
105.0,12.0,0.20638238873787262,
105.0,13.0,0.14008668744078562,
105.0,14.0,0.20617167180075854,
105.0,15.0,0.12475943212458543,
105.0,16.0,0.05013119743418991,
105.0,17.0,0.2067610957546036,
105.0,18.0,0.29900862062968997,
105.0,19.0,0.12737657513215284,
113.0,0.0,0.8401867690247271,
113.0,1.0,0.6735203256849486,
113.0,2.0,0.46707515281612116,
113.0,3.0,0.415555126834337,
113.0,4.0,0.34649164743747707,
113.0,5.0,0.21711790652706578,
113.0,6.0,0.2898576102478097,
113.0,7.0,0.37375019784912705,
113.0,8.0,0.19994453268780757,
113.0,9.0,0.11944131679836724,
113.0,10.0,0.14124483275789626,
113.0,11.0,0.09164379240749293,
113.0,12.0,0.1912044096706113,
113.0,13.0,0.14651489787719638,
113.0,14.0,0.15354731296039173,
113.0,15.0,0.17032079616214482,
113.0,16.0,0.022149483887136456,
113.0,17.0,0.13696577735455745,
113.0,18.0,0.2990944847472603,
113.0,19.0,0.16657568593549485,
121.0,0.0,0.8430908131310036,
121.0,1.0,0.6549382780186277,
121.0,2.0,0.4606800315142273,
121.0,3.0,0.41753413754886737,
121.0,4.0,0.34314978585178846,
121.0,5.0,0.20972196268475105,
121.0,6.0,0.266734217127664,
121.0,7.0,0.351661016368153,
121.0,8.0,0.15988416269130645,
121.0,9.0,0.1066463821116318,
121.0,10.0,0.12152926851244504,
121.0,11.0,0.0859381634538486,
121.0,12.0,0.1878431560627015,
121.0,13.0,0.12395399837961152,
121.0,14.0,0.15834382844395808,
121.0,15.0,0.13139841313180714,
121.0,16.0,0.0445874488229951,
121.0,17.0,0.15988933143629158,
121.0,18.0,0.2816749220258144,
121.0,19.0,0.11650914902129318,
129.0,0.0,0.8971998491685782,
129.0,1.0,0.8207022463842256,
129.0,2.0,0.6199928204225088,
129.0,3.0,0.47768542214197146,
129.0,4.0,0.41577663851045504,
129.0,5.0,0.319316121702686,
129.0,6.0,0.19903623226072162,
129.0,7.0,0.25992854211758865,
129.0,8.0,0.2921486189957634,
129.0,9.0,0.1405301403162482,
129.0,10.0,0.1099981236906083,
129.0,11.0,0.10125258923216239,
129.0,12.0,0.11503172915627083,
129.0,13.0,0.17444932582690803,
129.0,14.0,0.09618931217065452,
129.0,15.0,0.17583548929030968,
129.0,16.0,0.09329886264430716,
129.0,17.0,0.06124180419729115,
129.0,18.0,0.18369117914611657,
129.0,19.0,0.2475918786098505,
137.0,0.0,0.9231011526778211,
137.0,1.0,0.8708344701488798,
137.0,2.0,0.7032494964636427,
137.0,3.0,0.512270285805837,
137.0,4.0,0.45712913724074083,
137.0,5.0,0.3794523146607124,
137.0,6.0,0.19973030021909197,
137.0,7.0,0.19823731525153107,
137.0,8.0,0.2913516120521596,
137.0,9.0,0.17037312448993386,
137.0,10.0,0.1087645028342174,
137.0,11.0,0.12346429602536209,
137.0,12.0,0.08602272647901991,
137.0,13.0,0.14518559568160466,
137.0,14.0,0.10962883774873361,
137.0,15.0,0.13695837551773948,
137.0,16.0,0.1403391616321603,
137.0,17.0,0.04820921360590277,
137.0,18.0,0.1179197961502909,
137.0,19.0,0.24379301101154813,
145.0,0.0,0.9406336570587901,
145.0,1.0,0.8866720414564498,
145.0,2.0,0.7527293439867936,
145.0,3.0,0.5587374017419239,
145.0,4.0,0.481975951325933,
145.0,5.0,0.41501991817534106,
145.0,6.0,0.26256830342523985,
145.0,7.0,0.15595292101663372,
145.0,8.0,0.2543930917107711,
145.0,9.0,0.18378476473055022,
145.0,10.0,0.11497130540405967,
145.0,11.0,0.13360712148708795,
145.0,12.0,0.0801305940027538,
145.0,13.0,0.12686985269547485,
145.0,14.0,0.12025447752726781,
145.0,15.0,0.09733422772271452,
145.0,16.0,0.1754986153848202,
145.0,17.0,0.04811038476296926,
145.0,18.0,0.08437417430327138,
145.0,19.0,0.22903910629437912,
153.0,0.0,0.9392298959059561,
153.0,1.0,0.8936505852993163,
153.0,2.0,0.7631869409531717,
153.0,3.0,0.5709242772683878,
153.0,4.0,0.49678479291988975,
153.0,5.0,0.42804468898528625,
153.0,6.0,0.2734962617448199,
153.0,7.0,0.1432112799284353,
153.0,8.0,0.22909408249408886,
153.0,9.0,0.16432454159987647,
153.0,10.0,0.11170273484061966,
153.0,11.0,0.138010022466962,
153.0,12.0,0.08766449072926331,
153.0,13.0,0.11379012710960823,
153.0,14.0,0.1141245315043773,
153.0,15.0,0.09458561234932938,
153.0,16.0,0.16972125925921255,
153.0,17.0,0.05969279931660185,
153.0,18.0,0.07666138386455461,
153.0,19.0,0.2119684361426252,
161.0,0.0,0.9323438849212557,
161.0,1.0,0.8890226845026605,
161.0,2.0,0.7373944570611394,
161.0,3.0,0.5549895212787257,
161.0,4.0,0.509196335967998,
161.0,5.0,0.4126904085300475,
161.0,6.0,0.2330817729957161,
161.0,7.0,0.1327898991016096,
161.0,8.0,0.2224807482368167,
161.0,9.0,0.13108206119198051,
161.0,10.0,0.11925847677161197,
161.0,11.0,0.1479953096070467,
161.0,12.0,0.1019819460082188,
161.0,13.0,0.08926217772880149,
161.0,14.0,0.09588013790596651,
161.0,15.0,0.11833534266199966,
161.0,16.0,0.1361452242088436,
161.0,17.0,0.06725332296214809,
161.0,18.0,0.09741325707548784,
161.0,19.0,0.19360308669326393,
169.0,0.0,0.9370657988322854,
169.0,1.0,0.8992727359983465,
169.0,2.0,0.777547873812037,
169.0,3.0,0.5961276843129242,
169.0,4.0,0.5238898633156908,
169.0,5.0,0.4504988569710164,
169.0,6.0,0.29434860061806056,
169.0,7.0,0.12860705398022373,
169.0,8.0,0.19287098444193132,
169.0,9.0,0.13616258112037383,
169.0,10.0,0.09935213314848658,
169.0,11.0,0.16614292273258852,
169.0,12.0,0.1108388463269697,
169.0,13.0,0.09592492360793163,
169.0,14.0,0.1145604708043782,
169.0,15.0,0.08462895882341487,
169.0,16.0,0.15474790210141307,
169.0,17.0,0.07482225895709883,
169.0,18.0,0.06679115661848598,
169.0,19.0,0.17958784832698968,
177.0,0.0,0.9271083258809035,
177.0,1.0,0.9233582526003664,
177.0,2.0,0.8918086901081038,
177.0,3.0,0.7339503535358776,
177.0,4.0,0.5671406375016708,
177.0,5.0,0.5172746061840158,
177.0,6.0,0.4191000911818629,
177.0,7.0,0.23786409333167186,
177.0,8.0,0.1088652694910719,
177.0,9.0,0.19527304529056738,
177.0,10.0,0.0908934336484037,
177.0,11.0,0.11597632156303417,
177.0,12.0,0.16841937774641869,
177.0,13.0,0.1038200241882064,
177.0,14.0,0.09158235494766469,
177.0,15.0,0.08949352490297541,
177.0,16.0,0.12598028415691645,
177.0,17.0,0.11321888800382142,
177.0,18.0,0.07368393443851533,
177.0,19.0,0.08704897842560558,
