FRAME,POS_X,POS_Y,VEL_X,VEL_Y,DIFF_T,TRACK_ID
0.0,1114.236908586489,509.2630096362853,14.983245779681738,-11.723539778042607,10.0,0.0
10.0,1119.231323846383,513.1708562289662,5.199654444433463,-0.6686355210716783,10.0,0.0
20.0,1120.9645419945275,513.39373473599,0.33551759449824203,8.241109340184607,10.0,0.0
30.0,1121.0763811926936,510.64669828926185,0.9273017632363008,8.647498378121838,10.0,0.0
40.0,1121.385481780439,507.7641988298879,-3.0787064451635615,9.489473446319153,10.0,0.0
50.0,1120.3592462987178,504.6010410144482,3.132366643989826,-4.181455047319275,10.0,0.0
60.0,1121.403368513381,505.9948593635546,9.930218195293946,-7.458054683990042,10.0,0.0
70.0,1124.7134412451458,508.4808775915513,26.884073618466573,-10.402980595015435,10.0,0.0
80.0,1133.674799117968,511.94853778988977,34.66236683048783,-7.239238398566158,10.0,0.0
90.0,1145.2289213947972,514.3616172560785,32.96573783924032,-0.7868474952833822,10.0,0.0
100.0,1156.217500674544,514.6238997545063,36.12203943852933,7.918053717727162,10.0,0.0
110.0,1168.258180487387,511.9845485152639,35.312295923825104,13.774298219880166,10.0,0.0
120.0,1180.0289457953288,507.39311577530384,42.458861410967074,21.087746783625732,10.0,0.0
130.0,1194.1818995989845,500.3638668474286,34.72537855916585,10.513478385684607,10.0,0.0
140.0,1205.7570257853731,496.8593740522004,39.42625848167245,0.11156845424676476,10.0,0.0
150.0,1218.8991119459306,496.8221845674515,36.773434589735416,1.3500451776536693,10.0,0.0
160.0,1231.1569234758424,496.3721695082336,27.677437495391814,21.13665289935352,10.0,0.0
170.0,1240.3827359743063,489.3266185417824,35.58728817418546,1.9446960725204008,10.0,0.0
0.0,1258.9560615543214,509.0288070585803,16.897867110227935,1.150814476104074,10.0,1.0
10.0,1264.5886839243974,508.6452022332123,43.03740941682281,-14.588987766726916,10.0,1.0
20.0,1278.9344870633383,513.5081981554546,22.8301621646101,-31.932235232406242,10.0,1.0
30.0,1286.5445411182084,524.1522765662567,39.51378052253631,-22.232150413648014,10.0,1.0
40.0,1299.7158012923871,531.562993370806,37.62203181677228,-26.689358381600528,10.0,1.0
50.0,1312.2564785646446,540.4594461646728,24.732554017444272,-20.07403444021554,10.0,1.0
60.0,1320.500663237126,547.150790978078,22.560165789160692,-27.253605395652926,10.0,1.0
70.0,1328.0207185001796,556.2353261099623,25.849444457196114,-16.20493288373632,10.0,1.0
80.0,1336.6371999859116,561.6369704045411,39.77578057074675,0.5073249403179716,10.0,1.0
90.0,1349.8957935094938,561.4678620911018,27.24587467097308,-0.5043432495677962,10.0,1.0
100.0,1358.9777517331515,561.6359765076244,35.63155858784626,-0.9724998693332054,10.0,1.0
110.0,1370.8549379291003,561.9601431307354,40.68063472222593,-5.377671425716471,10.0,1.0
120.0,1384.4151495031756,563.7527002726409,36.34075219909187,-8.5871720770906,10.0,1.0
130.0,1396.5287335695396,566.6150909650045,28.047006970310804,-2.20044893125646,10.0,1.0
140.0,1405.8777358929765,567.34857394209,38.60840493655314,12.04404442572843,10.0,1.0
150.0,1418.7472042051609,563.3338924668471,45.7412830444066,-1.6307131222901035,10.0,1.0
160.0,1433.9942985532964,563.8774635076105,45.27509355574807,8.383124060263526,10.0,1.0
170.0,1449.0859964052124,561.083088820856,50.68574414181103,5.8209817016887655,10.0,1.0
0.0,76.64059335723066,168.70130677844173,13.272653277565226,-8.173378814121833,10.0,2.0
10.0,81.06481111641907,171.425766383149,0.30279667836902036,0.20481475197860277,10.0,2.0
20.0,81.16574334254207,171.35749479915614,-4.149429043494905,0.8525244959402016,10.0,2.0
30.0,79.78260032804377,171.07331996717608,-5.166529117037186,-3.670333580894436,10.0,2.0
40.0,78.06042395569804,172.2967644941409,-15.387580961289885,1.1483271108798192,10.0,2.0
50.0,72.93123030193475,171.91398879051428,-10.647503014026057,6.90011753424136,10.0,2.0
60.0,69.38206263059273,169.61394961243383,-20.05124289047633,-5.686996151320216,10.0,2.0
70.0,62.69831500043395,171.50961499620723,-17.326782484360493,13.48980486173798,10.0,2.0
0.0,149.59802901452872,170.9488325359577,11.154155467482354,8.845879981440817,10.0,3.0
10.0,153.31608083702284,168.00020587547743,2.425007533523427,4.632657256056632,10.0,3.0
20.0,154.12441668153065,166.45598679012522,11.534819869190102,3.991869636087415,10.0,3.0
30.0,157.96935663792735,165.12536357809608,8.511429901626542,1.0112142337954708,10.0,3.0
40.0,160.80649993846953,164.78829216683093,3.106430806769481,-10.316494174744463,10.0,3.0
50.0,161.84197687405936,168.22712355841242,3.0050253517218266,-10.0760843315974,10.0,3.0
60.0,162.84365199129996,171.58581833561155,-2.3339871622250143,0.5341068371500626,10.0,3.0
70.0,162.0656562705583,171.4077827232282,-0.7503417510700672,10.440346879860357,10.0,3.0
80.0,161.81554235353494,167.92766709660808,3.26061990791041,9.234520355063069,10.0,3.0
90.0,162.90241565617174,164.8494936449204,0.31279697933163675,9.755897610469958,10.0,3.0
100.0,163.00668131594895,161.59752777476373,-6.773384294508958,21.389593206853704,10.0,3.0
110.0,160.74888655111263,154.46766337247917,-22.911798392570574,16.681198259083175,10.0,3.0
120.0,153.11162042025578,148.90726395278477,-15.50298798701047,11.01932550851248,10.0,3.0
130.0,147.94395775791895,145.23415544994728,-7.156949342083863,-4.546964850910456,10.0,3.0
140.0,145.55830797722433,146.74981040025077,-22.42251875643251,-9.44078135479316,10.0,3.0
150.0,138.0841350584135,149.89673751851515,-12.191877844426301,-10.27501653658777,10.0,3.0
160.0,134.02017577693806,153.32174303071108,-2.149290826783812,-13.975238707791789,10.0,3.0
170.0,133.30374550134346,157.98015593330834,2.998963686238028,-9.649623480747493,10.0,3.0
0.0,270.4520563654808,169.68161419646734,-1.858115953246056,-1.9752713850748762,10.0,4.0
10.0,269.83268438106546,170.3400379914923,-0.6857743983124465,-3.1517898239715407,10.0,4.0
20.0,269.6040929149613,171.3906345994828,9.962619429077165,-15.33796204227707,10.0,4.0
30.0,272.92496605798704,176.50328861357517,2.9326663026284336,-12.128609588786475,10.0,4.0
40.0,273.9025214921965,180.546158476504,9.655080411106212,3.2629368643894168,10.0,4.0
50.0,277.1208816292319,179.45851285504085,6.726735885892651,9.358175534461111,10.0,4.0
