frame,index,manv,stdev
1.0,0.0,0.6807754205060533,
1.0,1.0,0.5169362253725449,
1.0,2.0,0.5997935833376129,
1.0,3.0,0.6219301129388283,
1.0,4.0,0.6702376538759315,
1.0,5.0,0.7451487286312968,
1.0,6.0,0.542313667069421,
1.0,7.0,0.5627779104164501,
1.0,8.0,0.592820028340741,
1.0,9.0,0.5043400114185738,
1.0,10.0,0.5514531871976897,
1.0,11.0,0.5645774900023011,
1.0,12.0,0.562305598714823,
1.0,13.0,0.6336174529379459,
1.0,14.0,0.5647469258643495,
1.0,15.0,0.48069294324688916,
1.0,16.0,0.4031417135225373,
1.0,17.0,0.37764616642170684,
1.0,18.0,0.5176677061084975,
1.0,19.0,0.5422592650843974,
7.0,0.0,0.30500018816390606,
7.0,1.0,0.1890452060423865,
7.0,2.0,0.2907686200869591,
7.0,3.0,0.28084058141840035,
7.0,4.0,0.35195878986769613,
7.0,5.0,0.44593142629934235,
7.0,6.0,0.2688896762424246,
7.0,7.0,0.17121084821206228,
7.0,8.0,0.1986766323592622,
7.0,9.0,0.27577239558621774,
7.0,10.0,0.1979894229619999,
7.0,11.0,0.19921716824198718,
7.0,12.0,0.2116151273387691,
7.0,13.0,0.27469693775055565,
7.0,14.0,0.1497712173640409,
7.0,15.0,0.17480098428495452,
7.0,16.0,0.2025339185433508,
7.0,17.0,0.15683300710669332,
7.0,18.0,0.24763632779094957,
7.0,19.0,0.25799587777386707,
13.0,0.0,0.2862073188897282,
13.0,1.0,0.09807878314853191,
13.0,2.0,0.29068694090028624,
13.0,3.0,0.19955152243682053,
13.0,4.0,0.2856990105902311,
13.0,5.0,0.3953247028625844,
13.0,6.0,0.19946081264003832,
13.0,7.0,0.07314609560453254,
13.0,8.0,0.11257575381919864,
13.0,9.0,0.268106280218178,
13.0,10.0,0.14134106931833623,
13.0,11.0,0.12739587098444444,
13.0,12.0,0.119478915705912,
13.0,13.0,0.22576966364266546,
13.0,14.0,0.13339914127039262,
13.0,15.0,0.11173498218874041,
13.0,16.0,0.15808233370772723,
13.0,17.0,0.153395357045742,
13.0,18.0,0.21096624873049155,
13.0,19.0,0.20057844483897774,
19.0,0.0,0.23026295512929842,
19.0,1.0,0.07741294061824378,
19.0,2.0,0.2665113063402626,
19.0,3.0,0.18308153569490027,
19.0,4.0,0.25346985445083486,
19.0,5.0,0.37085781141729757,
19.0,6.0,0.1814139790465181,
19.0,7.0,0.02594008249424182,
19.0,8.0,0.15024605368829294,
19.0,9.0,0.22256036086331393,
19.0,10.0,0.08363571276116621,
19.0,11.0,0.10987518779231878,
19.0,12.0,0.11610433549387,
19.0,13.0,0.2095985836076611,
19.0,14.0,0.11543238984998416,
19.0,15.0,0.09002879288514977,
19.0,16.0,0.12565513137653037,
19.0,17.0,0.1674313032947393,
19.0,18.0,0.21962852285280468,
19.0,19.0,0.1533861656243078,
25.0,0.0,0.1950646224177412,
25.0,1.0,0.028327220148248934,
25.0,2.0,0.2534620294655132,
25.0,3.0,0.1989826958559832,
25.0,4.0,0.22192419698797886,
25.0,5.0,0.36482244091362837,
25.0,6.0,0.14947869324705157,
25.0,7.0,0.012802784712000342,
25.0,8.0,0.1780516106007883,
25.0,9.0,0.19074907814547898,
25.0,10.0,0.05375721728183688,
25.0,11.0,0.0819673778343569,
25.0,12.0,0.10770770336671215,
25.0,13.0,0.18885763738838765,
25.0,14.0,0.08330806688465973,
25.0,15.0,0.08001345722128116,
25.0,16.0,0.132541383477885,
25.0,17.0,0.165237976213949,
25.0,18.0,0.22453061706993696,
25.0,19.0,0.11182339601037036,
31.0,0.0,0.1765893951301461,
31.0,1.0,0.013523402814830363,
31.0,2.0,0.2578796813082275,
31.0,3.0,0.1874811059525843,
31.0,4.0,0.23571861442214195,
31.0,5.0,0.3364657456190494,
31.0,6.0,0.15960135588363467,
31.0,7.0,0.03607360903173144,
31.0,8.0,0.19848067351076215,
31.0,9.0,0.1535955217854528,
31.0,10.0,0.051284205242181,
31.0,11.0,0.07637373423590735,
31.0,12.0,0.11611487340568072,
31.0,13.0,0.19447809726031356,
31.0,14.0,0.059508097868597,
31.0,15.0,0.1079286730851777,
31.0,16.0,0.16107705507678532,
31.0,17.0,0.15138843023830548,
31.0,18.0,0.21609648667014394,
31.0,19.0,0.0978853365949574,
37.0,0.0,0.1961005515723806,
37.0,1.0,0.015075050725760262,
37.0,2.0,0.2354537454664556,
37.0,3.0,0.16817130267164673,
37.0,4.0,0.2591161288581955,
37.0,5.0,0.29946658110021557,
37.0,6.0,0.18464829044744982,
37.0,7.0,0.02198317317552251,
37.0,8.0,0.20247301948158383,
37.0,9.0,0.12473305490411783,
37.0,10.0,0.07330872214683523,
37.0,11.0,0.08562897520695717,
37.0,12.0,0.11601022197900758,
37.0,13.0,0.19276428549402647,
37.0,14.0,0.07120678759719477,
37.0,15.0,0.10187873034127091,
37.0,16.0,0.18804115613397715,
37.0,17.0,0.12475086286647481,
37.0,18.0,0.20184109961016114,
37.0,19.0,0.09382859555191345,
43.0,0.0,0.2554676533532409,
43.0,1.0,0.02352946635028565,
43.0,2.0,0.211759314336552,
43.0,3.0,0.17443871701013222,
43.0,4.0,0.2703900334512159,
43.0,5.0,0.2743222760852808,
43.0,6.0,0.27077330623367973,
43.0,7.0,0.017202359028140306,
43.0,8.0,0.21998791508745247,
43.0,9.0,0.11945423224073834,
43.0,10.0,0.06906571982168515,
43.0,11.0,0.11633057926214171,
43.0,12.0,0.12813399178325768,
43.0,13.0,0.18741014268949477,
43.0,14.0,0.09090433326238469,
43.0,15.0,0.08606973155775458,
43.0,16.0,0.2101013107304792,
43.0,17.0,0.1068973460288592,
43.0,18.0,0.20088737828718678,
43.0,19.0,0.1079816111079794,
49.0,0.0,0.30301342845047274,
49.0,1.0,0.06510106089675093,
49.0,2.0,0.1956412367233493,
49.0,3.0,0.18129553954843305,
49.0,4.0,0.2689385550925723,
49.0,5.0,0.24029345378846842,
49.0,6.0,0.3248828623462619,
49.0,7.0,0.041762943159598276,
49.0,8.0,0.2101576798939689,
49.0,9.0,0.14528783360788985,
49.0,10.0,0.1125589168621371,
49.0,11.0,0.14785392067467595,
49.0,12.0,0.15536098011012306,
49.0,13.0,0.18766929544788485,
49.0,14.0,0.11797752026382315,
49.0,15.0,0.06960813606752733,
49.0,16.0,0.21427052302616256,
49.0,17.0,0.14530433536523646,
49.0,18.0,0.19679372966938424,
49.0,19.0,0.11924559943045275,
55.0,0.0,0.35436965334914844,
55.0,1.0,0.1271552114470567,
55.0,2.0,0.1660109459564966,
55.0,3.0,0.20594571028774458,
55.0,4.0,0.2690322055863164,
55.0,5.0,0.23445331182099505,
55.0,6.0,0.33577067983816383,
55.0,7.0,0.08154912041246785,
55.0,8.0,0.21414916835894093,
55.0,9.0,0.14553557823972768,
55.0,10.0,0.09709696936709203,
55.0,11.0,0.18100847587690672,
55.0,12.0,0.1592897123620178,
55.0,13.0,0.19403857922570011,
55.0,14.0,0.15152119435571468,
55.0,15.0,0.04335446623767611,
55.0,16.0,0.2008979851464255,
55.0,17.0,0.20728682179085858,
55.0,18.0,0.17882785943711912,
55.0,19.0,0.10514759004633728,
61.0,0.0,0.4424931552867971,
61.0,1.0,0.16378752018209852,
61.0,2.0,0.18496927725302742,
61.0,3.0,0.213475902076212,
61.0,4.0,0.24517674387779081,
61.0,5.0,0.25296720544806267,
61.0,6.0,0.3211246877343307,
61.0,7.0,0.12354591944205158,
61.0,8.0,0.19445758682190878,
61.0,9.0,0.19106898148976453,
61.0,10.0,0.09375155720870676,
61.0,11.0,0.19590486950556385,
61.0,12.0,0.14445698264780324,
61.0,13.0,0.21260034479834877,
61.0,14.0,0.17143874031265618,
61.0,15.0,0.01990552076637433,
61.0,16.0,0.20499867106550757,
61.0,17.0,0.24505199987383403,
61.0,18.0,0.15550661554475687,
61.0,19.0,0.10660029964423089,
67.0,0.0,0.510909199936338,
67.0,1.0,0.20386423485868913,
67.0,2.0,0.1858807697481835,
67.0,3.0,0.22046203506822518,
67.0,4.0,0.20526707794366142,
67.0,5.0,0.2730113921679438,
67.0,6.0,0.35513957113205746,
67.0,7.0,0.16455216075077528,
67.0,8.0,0.19088202426684409,
67.0,9.0,0.227726364313133,
67.0,10.0,0.06701887298374014,
67.0,11.0,0.1845588942247265,
67.0,12.0,0.13464995433899113,
67.0,13.0,0.202349615646425,
67.0,14.0,0.1885922617850582,
67.0,15.0,0.01987541460075829,
67.0,16.0,0.19182053052528278,
67.0,17.0,0.2726543718552084,
67.0,18.0,0.15967601141817403,
67.0,19.0,0.12621854349205403,
73.0,0.0,0.5673755835106863,
73.0,1.0,0.2671467395372651,
73.0,2.0,0.23181502908232124,
73.0,3.0,0.2344095078804838,
73.0,4.0,0.19129120998596807,
73.0,5.0,0.2902055680633607,
73.0,6.0,0.3245213086580997,
73.0,7.0,0.2110021724358435,
73.0,8.0,0.16665725742609583,
73.0,9.0,0.21925866312615896,
73.0,10.0,0.07685453798307548,
73.0,11.0,0.21774467589867266,
73.0,12.0,0.1483876787577132,
73.0,13.0,0.21479564358387995,
73.0,14.0,0.22914223303793393,
73.0,15.0,0.041729839510630924,
73.0,16.0,0.15459214915747596,
73.0,17.0,0.2953654091931742,
73.0,18.0,0.16031974429834703,
73.0,19.0,0.12987551015119492,
79.0,0.0,0.5946987520708131,
79.0,1.0,0.32278890784524256,
79.0,2.0,0.25850064175961385,
79.0,3.0,0.24671169191564246,
79.0,4.0,0.1978173501865636,
79.0,5.0,0.3085217971462761,
79.0,6.0,0.3274441038079903,
79.0,7.0,0.23283284641314034,
79.0,8.0,0.15468288680890777,
79.0,9.0,0.21279966390191177,
79.0,10.0,0.09726926975969115,
79.0,11.0,0.217856028429803,
79.0,12.0,0.15937869661039158,
79.0,13.0,0.19169347082350446,
79.0,14.0,0.23226460560414142,
79.0,15.0,0.04399034137674881,
79.0,16.0,0.14799011561002662,
79.0,17.0,0.311529576771413,
79.0,18.0,0.17913654489084677,
79.0,19.0,0.14342140435310116,
85.0,0.0,0.6485699118832869,
85.0,1.0,0.41653831436707767,
85.0,2.0,0.29487687777400196,
85.0,3.0,0.2942285093599544,
85.0,4.0,0.19444444000949412,
85.0,5.0,0.30026245127228257,
85.0,6.0,0.3219910990716267,
85.0,7.0,0.2873726313664342,
85.0,8.0,0.12944011625396568,
85.0,9.0,0.1923455761525565,
85.0,10.0,0.10394702491943451,
85.0,11.0,0.21106919544039218,
85.0,12.0,0.19773075644843777,
85.0,13.0,0.19847682326685015,
85.0,14.0,0.24484396248880078,
85.0,15.0,0.09924082561966711,
85.0,16.0,0.10000589018616625,
85.0,17.0,0.2880966543021975,
85.0,18.0,0.22386874075921936,
85.0,19.0,0.12848978163875865,
91.0,0.0,0.6650180804696052,
91.0,1.0,0.4474592683844638,
91.0,2.0,0.3303241315268561,
91.0,3.0,0.31383189573609116,
91.0,4.0,0.2022651914757594,
91.0,5.0,0.3028422970407084,
91.0,6.0,0.3252052783710552,
91.0,7.0,0.3056586258172604,
91.0,8.0,0.12520823411301285,
91.0,9.0,0.16989319648422133,
91.0,10.0,0.11850866181550014,
91.0,11.0,0.19159250939176742,
91.0,12.0,0.19738282482415948,
91.0,13.0,0.1870873305161416,
91.0,14.0,0.2378138060209172,
91.0,15.0,0.08599365373886403,
91.0,16.0,0.09805090446078807,
91.0,17.0,0.2782229788458463,
91.0,18.0,0.2509356903546964,
91.0,19.0,0.13792490646128858,
97.0,0.0,0.7334451290799461,
97.0,1.0,0.4938804418314344,
97.0,2.0,0.3739003027106002,
97.0,3.0,0.31631027807912154,
97.0,4.0,0.23911024198908867,
97.0,5.0,0.28624988962576026,
97.0,6.0,0.32795990813853637,
97.0,7.0,0.33084642611329157,
97.0,8.0,0.13255204799334644,
97.0,9.0,0.15462612001164328,
97.0,10.0,0.11715962798872448,
97.0,11.0,0.15831038169314424,
97.0,12.0,0.21838736282555674,
97.0,13.0,0.1647373214204519,
97.0,14.0,0.22689973725148943,
97.0,15.0,0.11492492291412228,
97.0,16.0,0.08348686131660696,
97.0,17.0,0.23645139394209183,
97.0,18.0,0.29284717529805,
97.0,19.0,0.1303887363227732,
103.0,0.0,0.7567852159169155,
103.0,1.0,0.5506696377813107,
103.0,2.0,0.3892816246831529,
103.0,3.0,0.3393035177737823,
103.0,4.0,0.2606202398492367,
103.0,5.0,0.2644668954703316,
103.0,6.0,0.33097671921455424,
103.0,7.0,0.3253270500005711,
103.0,8.0,0.13680386366146913,
103.0,9.0,0.12849889781271479,
103.0,10.0,0.11931678343046836,
103.0,11.0,0.14633029755423885,
103.0,12.0,0.22804679855426072,
103.0,13.0,0.1568913753078604,
103.0,14.0,0.2073971457712146,
103.0,15.0,0.12708043615019907,
103.0,16.0,0.06368404044736795,
103.0,17.0,0.21891910758085303,
103.0,18.0,0.2911949132948735,
103.0,19.0,0.1126158994131176,
109.0,0.0,0.7930671443557563,
109.0,1.0,0.5855242918566922,
109.0,2.0,0.41567728898342965,
109.0,3.0,0.3624273025554906,
109.0,4.0,0.2845261638452849,
109.0,5.0,0.24290667274787334,
109.0,6.0,0.31075461133244947,
109.0,7.0,0.3412560751249865,
109.0,8.0,0.14967578127045572,
109.0,9.0,0.10676487102396238,
109.0,10.0,0.1270449590197341,
